SourceFile,AIBuildNumber,AIColorModel,AIColorUsage,AICreatorVersion,AINumLayers,AIRulerUnits,AITargetResolution,AppleKeywords,AToB0,AToB1,AToB2,Author,BlueMatrixColumn,BlueTRC,BoundingBox,BToA0,BToA1,BToA2,ChromaticityChannel1,ChromaticityChannel2,ChromaticityChannel3,ChromaticityChannels,ChromaticityColorant,CMMFlags,ColorSpaceData,Comments,Company,ConnectionSpaceIlluminant,ContainerVersion,CreateDate,Creator,CreatorContactInfo,CreatorSubTool,CreatorTool,CreatorVersion,Date,DerivedFromDocumentID,DerivedFromInstanceID,DerivedFromOriginalDocumentID,DerivedFromRenditionClass,Description,DeviceAttributes,DeviceManufacturer,DeviceMfgDesc,DeviceModel,DeviceModelDesc,Directory,DocumentID,Error,ExifToolVersion,Extracted,FileAccessDate,FileInodeChangeDate,FileModifyDate,FileName,FilePermissions,FileSize,FileType,FileTypeExtension,FontComposite,FontFace,FontFamily,FontFileName,FontName,FontType,FontVersion,For,Format,Gamut,GreenMatrixColumn,GreenTRC,GTS_PDFXConformance,GTS_PDFXVersion,HasVisibleOverprint,HasVisibleTransparency,HasXFA,HistoryAction,HistoryChanged,HistoryInstanceID,HistoryParameters,HistorySoftwareAgent,HistoryWhen,IngredientsDocumentID,IngredientsFilePath,IngredientsInstanceID,InstanceID,Keywords,Language,Linearized,LineCount,Luminance,ManifestLinkForm,ManifestReferenceDocumentID,ManifestReferenceFilePath,ManifestReferenceInstanceID,MaxPageSizeH,MaxPageSizeUnit,MaxPageSizeW,MeasurementBacking,MeasurementFlare,MeasurementGeometry,MeasurementIlluminant,MeasurementObserver,MediaBlackPoint,MediaWhitePoint,MetadataDate,MIMEEncoding,MIMEType,Modified,ModifyDate,Newlines,NPages,NumPages,OriginalDocumentID,PageCount,PageLayout,PageMode,Part,PDFVersion,Physicalheightininches,Physicalwidthininches,PlateNames,PrimaryPlatform,Producer,ProfileClass,ProfileCMMType,ProfileConnectionSpace,ProfileCopyright,ProfileCreator,ProfileDateTime,ProfileDescription,ProfileFileSignature,ProfileID,ProfileVersion,RedMatrixColumn,RedTRC,RenderingIntent,RenditionClass,Robots,Sha1,Size,SlugChecksum,SlugFamily,SlugFontKind,SlugFontSense_12_Checksum,SlugFoundry,SlugKerningChecksum,SlugOutlineFileSize,SlugPostScriptName,SlugVersion,SourceModified,StartupProfile,Subject,SwatchColorantBlack,SwatchColorantBlue,SwatchColorantCyan,SwatchColorantGreen,SwatchColorantMagenta,SwatchColorantMode,SwatchColorantRed,SwatchColorantSwatchName,SwatchColorantTint,SwatchColorantType,SwatchColorantYellow,SwatchGroupName,SwatchGroupType,TaggedPDF,Technology,ThumbnailFormat,ThumbnailHeight,ThumbnailImage,ThumbnailWidth,Title,Trapped,TwitterCard,TwitterDescription,TwitterImage,TwitterTitle,VersionID,ViewingCondDesc,ViewingCondIlluminant,ViewingCondIlluminantType,ViewingCondSurround,Viewport,Warning,WordCount,XMPToolkit,YandexVerification
live_cl3_current_rn.pdf,,,,,,,,,,,,AWS Elemental,,,,,,,,,,,,,,,,,,2024:04:09 20:23:33-07:00,AWS Elemental,,,Microsoft® Word LTSC,,,,,,,,,,,,,.,uuid:27DBFE07-4271-4864-AFAE-29C03F63D4D9,,12.57,,2024:04:17 20:43:10-04:00,2024:04:17 20:43:10-04:00,2024:04:17 20:43:10-04:00,live_cl3_current_rn.pdf,-rw-r--r--,378 kB,PDF,pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,uuid:27DBFE07-4271-4864-AFAE-29C03F63D4D9,"AWS, Elemental, Live, and, Statmux, 2.18.0, Release, Notes",en-US,No,,,,,,,,,,,,,,,,,,,application/pdf,,2024:04:09 20:23:33-07:00,,,,,12,,,,1.7,,,,,Microsoft® Word LTSC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,AWS Elemental Live and Statmux 2.26 and Conductor Live 3.26 Release Notes,,,,,,,,,,,,,,3.1-701,
location-api.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,12.57,,2024:04:17 20:43:06-04:00,2024:04:17 20:43:06-04:00,2024:04:17 20:43:06-04:00,location-api.pdf,-rw-r--r--,262 bytes,HTML,html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,text/html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302 Found,,,,,,,,,,,,,,,
lookoutmetrics-api.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,12.57,,2024:04:17 20:42:58-04:00,2024:04:17 20:42:58-04:00,2024:04:17 20:42:58-04:00,lookoutmetrics-api.pdf,-rw-r--r--,265 bytes,HTML,html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,text/html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302 Found,,,,,,,,,,,,,,,
m2-api.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,12.57,,2024:04:17 20:43:33-04:00,2024:04:17 20:43:33-04:00,2024:04:17 20:43:33-04:00,m2-api.pdf,-rw-r--r--,250 bytes,HTML,html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,text/html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302 Found,,,,,,,,,,,,,,,
marketplaceentitlement-api.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,12.57,,2024:04:17 20:43:31-04:00,2024:04:17 20:43:31-04:00,2024:04:17 20:43:31-04:00,marketplaceentitlement-api.pdf,-rw-r--r--,290 bytes,HTML,html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,text/html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302 Found,,,,,,,,,,,,,,,
marketplacemetering-api.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,12.57,,2024:04:17 20:43:11-04:00,2024:04:17 20:43:11-04:00,2024:04:17 20:43:11-04:00,marketplacemetering-api.pdf,-rw-r--r--,284 bytes,HTML,html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,text/html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302 Found,,,,,,,,,,,,,,,
mediastore-api.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,12.57,,2024:04:17 20:43:43-04:00,2024:04:17 20:43:43-04:00,2024:04:17 20:43:43-04:00,mediastore-api.pdf,-rw-r--r--,266 bytes,HTML,html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,text/html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302 Found,,,,,,,,,,,,,,,
meetup2022_material.pdf,,,,,,,,,,,,"Mameuda, Hitomi",,,,,,,,,,,,,,,,,,2022:11:17 15:35:41+09:00,"Mameuda, Hitomi",,,Microsoft® PowerPoint® 2019,,,,,,,,,,,,,.,uuid:EF56A9DB-5976-4A23-967C-B9598E4B82E2,,12.57,,2024:04:17 20:44:12-04:00,2024:04:17 20:44:12-04:00,2024:04:17 20:44:12-04:00,meetup2022_material.pdf,-rw-r--r--,11 MB,PDF,pdf,,,,,,,,,application/pdf,,,,,,,,,,,,,,,,,,uuid:89158b23-1805-4a19-a294-9d7e060c2428,,ja-JP,Yes,,,,,,,,,,,,,,,,,2022:11:18 09:01:51+09:00,,application/pdf,,2022:11:18 09:01:51+09:00,,,,,105,,,,1.7,,,,,Microsoft® PowerPoint® 2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,PowerPoint プレゼンテーション,,,,,,,,,,,,,,"Adobe XMP Core 8.0-c001 79.328f76e, 2022/08/01-19:10:29        ",
MMBridge_successstory.pdf,,,,,,,,,,,,"Kamewada, Yuta",,,,,,,,,,,,,,,,,,2022:11:14 15:24:40+09:00,"Kamewada, Yuta",,,Microsoft® PowerPoint® 2019,,,,,,,,,,,,,.,uuid:6ED7E913-26C2-43F2-B0B3-F3B88B12FAAB,,12.57,,2024:04:17 20:42:43-04:00,2024:04:17 20:42:43-04:00,2024:04:17 20:42:43-04:00,MMBridge_successstory.pdf,-rw-r--r--,535 kB,PDF,pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,uuid:6ED7E913-26C2-43F2-B0B3-F3B88B12FAAB,,ja-JP,No,,,,,,,,,,,,,,,,,,,application/pdf,,2022:11:14 15:24:40+09:00,,,,,1,,,,1.7,,,,,Microsoft® PowerPoint® 2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,Presenter Notes,,,,,,,,,,,,,,3.1-701,
mobilepdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,12.57,,2024:04:17 20:42:30-04:00,2024:04:17 20:42:30-04:00,2024:04:17 20:42:30-04:00,mobilepdf,-rw-r--r--,324 bytes,HTML,html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,text/html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301 Moved Permanently,,,,,,,,,,,,,,,
mskc-api.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,12.57,,2024:04:17 20:42:57-04:00,2024:04:17 20:42:57-04:00,2024:04:17 20:42:57-04:00,mskc-api.pdf,-rw-r--r--,246 bytes,HTML,html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,text/html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302 Found,,,,,,,,,,,,,,,
mxnet-dg.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,12.57,,2024:04:17 20:43:46-04:00,2024:04:17 20:43:46-04:00,2024:04:17 20:43:46-04:00,mxnet-dg.pdf,-rw-r--r--,245 bytes,HTML,html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,text/html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302 Found,,,,,,,,,,,,,,,
neptunedata.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,12.57,,2024:04:17 20:43:31-04:00,2024:04:17 20:43:31-04:00,2024:04:17 20:43:31-04:00,neptunedata.pdf,-rw-r--r--,256 bytes,HTML,html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,text/html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302 Found,,,,,,,,,,,,,,,
networkmonitoring.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,12.57,,2024:04:17 20:42:40-04:00,2024:04:17 20:42:40-04:00,2024:04:17 20:42:40-04:00,networkmonitoring.pdf,-rw-r--r--,273 bytes,HTML,html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,text/html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302 Found,,,,,,,,,,,,,,,
oam-api.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,12.57,,2024:04:17 20:42:49-04:00,2024:04:17 20:42:49-04:00,2024:04:17 20:42:49-04:00,oam-api.pdf,-rw-r--r--,252 bytes,HTML,html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,text/html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302 Found,,,,,,,,,,,,,,,
OLV-at-APS.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023:07:07 13:46:45-04:00,Adobe InDesign 18.3 (Windows),,,Adobe InDesign 18.3 (Windows),,,xmp.did:c131edaa-4c31-4103-8b61-7e4ec8fea436,xmp.iid:b1bd5e1a-84e6-a24d-857f-f838c75dc3c2,xmp.did:4684d087-c372-4a8a-bfbd-982bd33792f8,default,,,,,,,.,xmp.id:73975a79-a5be-9747-994f-5e7f1248b36f,,12.57,,2024:04:17 20:44:48-04:00,2024:04:17 20:44:48-04:00,2024:04:17 20:44:48-04:00,OLV-at-APS.pdf,-rw-r--r--,454 kB,PDF,pdf,,,,,,,,,application/pdf,,,,,,,,,converted,/,,from application/x-indesign to application/pdf,Adobe InDesign 18.3 (Windows),2023:07:07 13:46:45-04:00,,,,uuid:eb125983-a2dc-4c27-ba7d-e9cf25595b6b,,en-US,Yes,,,,,,,,,,,,,,,,,2023:07:07 13:46:46-04:00,,application/pdf,,2023:07:07 13:46:46-04:00,,,,xmp.did:4684d087-c372-4a8a-bfbd-982bd33792f8,1,,,,1.4,,,,,Adobe PDF Library 17.0,,,,,,,,,,,,,,proof:pdf,,,,1851114767,Amazon Ember,OpenType - TT,1851114767,--,,0,AmazonEmber-Regular,0.002,,,,,,,,,,,,,,,,,Yes,,,,,,,False,,,,,,,,,,,,,"Adobe XMP Core 9.0-c001 79.14ecb42, 2022/12/02-19:12:44        ",
omics-api.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,12.57,,2024:04:17 20:43:22-04:00,2024:04:17 20:43:22-04:00,2024:04:17 20:43:22-04:00,omics-api.pdf,-rw-r--r--,247 bytes,HTML,html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,text/html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302 Found,,,,,,,,,,,,,,,
opsworks-api.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,12.57,,2024:04:17 20:43:00-04:00,2024:04:17 20:43:00-04:00,2024:04:17 20:43:00-04:00,opsworks-api.pdf,-rw-r--r--,262 bytes,HTML,html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,text/html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302 Found,,,,,,,,,,,,,,,
organizations-apireference.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,12.57,,2024:04:17 20:43:21-04:00,2024:04:17 20:43:21-04:00,2024:04:17 20:43:21-04:00,organizations-apireference.pdf,-rw-r--r--,281 bytes,HTML,html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,text/html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302 Found,,,,,,,,,,,,,,,
outposts-api.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,12.57,,2024:04:17 20:43:11-04:00,2024:04:17 20:43:11-04:00,2024:04:17 20:43:11-04:00,outposts-api.pdf,-rw-r--r--,262 bytes,HTML,html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,text/html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302 Found,,,,,,,,,,,,,,,
panorama-api.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,12.57,,2024:04:17 20:43:25-04:00,2024:04:17 20:43:25-04:00,2024:04:17 20:43:25-04:00,panorama-api.pdf,-rw-r--r--,253 bytes,HTML,html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,text/html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302 Found,,,,,,,,,,,,,,,
payment-cryptography.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,12.57,,2024:04:17 20:43:52-04:00,2024:04:17 20:43:52-04:00,2024:04:17 20:43:52-04:00,payment-cryptography.pdf,-rw-r--r--,282 bytes,HTML,html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,text/html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302 Found,,,,,,,,,,,,,,,
pinpoint-resarchguide.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,12.57,,2024:04:17 20:42:54-04:00,2024:04:17 20:42:54-04:00,2024:04:17 20:42:54-04:00,pinpoint-resarchguide.pdf,-rw-r--r--,268 bytes,HTML,html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,text/html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302 Found,,,,,,,,,,,,,,,
presets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,12.57,,2024:04:17 20:42:31-04:00,2024:04:17 20:42:31-04:00,2024:04:17 20:42:31-04:00,presets,-rw-r--r--,307 bytes,HTML,html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,text/html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301 Moved Permanently,,,,,,,,,,,,,,,
privateca.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,12.57,,2024:04:17 20:42:42-04:00,2024:04:17 20:42:42-04:00,2024:04:17 20:42:42-04:00,privateca.pdf,-rw-r--r--,260 bytes,HTML,html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,text/html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302 Found,,,,,,,,,,,,,,,
profiler-api.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,12.57,,2024:04:17 20:44:09-04:00,2024:04:17 20:44:09-04:00,2024:04:17 20:44:09-04:00,profiler-api.pdf,-rw-r--r--,262 bytes,HTML,html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,text/html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302 Found,,,,,,,,,,,,,,,
prometheus-api.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,12.57,,2024:04:17 20:43:12-04:00,2024:04:17 20:43:12-04:00,2024:04:17 20:43:12-04:00,prometheus-api.pdf,-rw-r--r--,266 bytes,HTML,html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,text/html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302 Found,,,,,,,,,,,,,,,
proton-api.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,12.57,,2024:04:17 20:43:22-04:00,2024:04:17 20:43:22-04:00,2024:04:17 20:43:22-04:00,proton-api.pdf,-rw-r--r--,258 bytes,HTML,html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,text/html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302 Found,,,,,,,,,,,,,,,
pvd-gxguide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,12.57,,2024:04:17 20:42:30-04:00,2024:04:17 20:42:30-04:00,2024:04:17 20:42:30-04:00,pvd-gxguide,-rw-r--r--,303 bytes,HTML,html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,text/html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301 Moved Permanently,,,,,,,,,,,,,,,
pvgcg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,12.57,,2024:04:17 20:42:28-04:00,2024:04:17 20:42:28-04:00,2024:04:17 20:42:28-04:00,pvgcg,-rw-r--r--,314 bytes,HTML,html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,text/html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301 Moved Permanently,,,,,,,,,,,,,,,
qbusiness-api.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,12.57,,2024:04:17 20:44:11-04:00,2024:04:17 20:44:11-04:00,2024:04:17 20:44:11-04:00,qbusiness-api.pdf,-rw-r--r--,263 bytes,HTML,html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,text/html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302 Found,,,,,,,,,,,,,,,
ram-api.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,12.57,,2024:04:17 20:43:24-04:00,2024:04:17 20:43:24-04:00,2024:04:17 20:43:24-04:00,ram-api.pdf,-rw-r--r--,252 bytes,HTML,html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,text/html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302 Found,,,,,,,,,,,,,,,
redshift-api.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,12.57,,2024:04:17 20:43:05-04:00,2024:04:17 20:43:05-04:00,2024:04:17 20:43:05-04:00,redshift-api.pdf,-rw-r--r--,262 bytes,HTML,html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,text/html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302 Found,,,,,,,,,,,,,,,
Rise-Success-Story-Q3-23.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023:10:20 14:21:54-04:00,Adobe InDesign 18.5 (Windows),,,Adobe InDesign 18.5 (Windows),,,xmp.did:bb3b3f38-aebc-9544-83c2-649f6fa590de,xmp.iid:392fc971-e634-2b4e-bb6b-7aa30dd58b75,xmp.did:4684d087-c372-4a8a-bfbd-982bd33792f8,default,,,,,,,.,xmp.id:833df85d-f064-2643-9450-9d59f0d22e4a,,12.57,,2024:04:17 20:44:56-04:00,2024:04:17 20:44:57-04:00,2024:04:17 20:44:57-04:00,Rise-Success-Story-Q3-23.pdf,-rw-r--r--,171 kB,PDF,pdf,,,,,,,,,application/pdf,,,,,,,,,converted,/,,from application/x-indesign to application/pdf,Adobe InDesign 18.5 (Windows),2023:10:20 14:21:54-04:00,,,,uuid:d49fe7b9-bc1c-45ea-9306-b9570fb2fd8d,,en-US,Yes,,,,,,,,,,,,,,,,,2023:10:20 14:21:55-04:00,,application/pdf,,2023:10:20 14:21:55-04:00,,,,xmp.did:4684d087-c372-4a8a-bfbd-982bd33792f8,1,,,,1.4,,,,,Adobe PDF Library 17.0,,,,,,,,,,,,,,proof:pdf,,,,2659695173,Amazon Ember,OpenType - TT,2659695173,--,,0,AmazonEmber-Bold,0.002,,,,,,,,,,,,,,,,,Yes,,,,,,,False,,,,,,,,,,,Error inflating stream,,"Adobe XMP Core 9.1-c001 79.a8d4753, 2023/03/23-08:56:37        ",
rolesanywhere-api.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,12.57,,2024:04:17 20:42:51-04:00,2024:04:17 20:42:51-04:00,2024:04:17 20:42:51-04:00,rolesanywhere-api.pdf,-rw-r--r--,272 bytes,HTML,html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,text/html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302 Found,,,,,,,,,,,,,,,
route53-apiref.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,12.57,,2024:04:17 20:43:36-04:00,2024:04:17 20:43:36-04:00,2024:04:17 20:43:36-04:00,route53-apiref.pdf,-rw-r--r--,263 bytes,HTML,html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,text/html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302 Found,,,,,,,,,,,,,,,
s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,12.57,,2024:04:17 20:42:31-04:00,2024:04:17 20:42:31-04:00,2024:04:17 20:42:31-04:00,s,-rw-r--r--,2.7 kB,TXT,txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109,,,,,,,,,,,,,,,,,us-ascii,text/plain,,,Unix LF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269,,
savingsplans-api.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,12.57,,2024:04:17 20:42:53-04:00,2024:04:17 20:42:53-04:00,2024:04:17 20:42:53-04:00,savingsplans-api.pdf,-rw-r--r--,270 bytes,HTML,html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,text/html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302 Found,,,,,,,,,,,,,,,
