SourceFile,About,AggregationType,AnnotationUsageRights,AppleKeywords,Appligent,Author,BlueMatrixColumn,BlueTRC,Category,ChromaticAdaptation,CMMFlags,ColorSpaceData,Comments,Company,Conformance,ConnectionSpaceIlluminant,Copyright,CoverDisplayDate,CreateDate,CreationDate,Creator,CreatorTool,CrossmarkDomainExclusive,CrossMarkDomains,CrossMarkDomains_1_,CrossMarkDomains_2_,CrossmarkMajorVersionDate,Date,DcTitle,DerivedFrom,DerivedFromDocumentID,DerivedFromInstanceID,DerivedFromOriginalDocumentID,DerivedFromRenditionClass,Description,Description-x-repair,DeviceAttributes,DeviceManufacturer,DeviceMfgDesc,DeviceModel,DeviceModelDesc,Directory,DocChangeCount,DocumentID,DocumentUsageRights,DOI,EndingPage,ExifToolVersion,FileAccessDate,FileInodeChangeDate,FileModifyDate,FileName,FilePermissions,FileSize,FileType,FileTypeExtension,FontComposite,FontFace,FontFamily,FontFileName,FontName,FontType,FontVersion,Format,FormUsageRights,GrayTRC,GreenMatrixColumn,GreenTRC,HasVisibleOverprint,HasVisibleTransparency,HasXFA,Headline,HistoryAction,HistoryChanged,HistoryInstanceID,HistoryParameters,HistorySoftwareAgent,HistoryWhen,Identifier,IEEE_Article_ID,IEEE_Issue_ID,IEEE_Publication_ID,InstanceID,ISSN,IssueIdentifier,JCALibraryBuild,Journal_article_version,KeyStampMp,Keywords,Language,Linearized,Luminance,MajorVersionDate,Manager,ManifestLinkForm,ManifestReferenceFilePath,MaxPageSizeH,MaxPageSizeUnit,MaxPageSizeW,MeasurementBacking,MeasurementFlare,MeasurementGeometry,MeasurementIlluminant,MeasurementObserver,MediaBlackPoint,MediaWhitePoint,MetadataDate,MIMEType,ModDate,ModifyDate,MTWinEqns,NPages,OriginalDocumentID,PageCount,PageImage,PageImageFormat,PageImageHeight,PageImagePageNumber,PageImageWidth,PageLayout,PageMode,Part,PDFVersion,PlateNames,PrimaryPlatform,Producer,ProfileClass,ProfileCMMType,ProfileConnectionSpace,ProfileCopyright,ProfileCreator,ProfileDateTime,ProfileDescription,ProfileDescriptionML,ProfileDescriptionML-da-DK,ProfileDescriptionML-de-DE,ProfileDescriptionML-es-ES,ProfileDescriptionML-fi-FI,ProfileDescriptionML-fr-FU,ProfileDescriptionML-it-IT,ProfileDescriptionML-ja-JP,ProfileDescriptionML-ko-KR,ProfileDescriptionML-nb-NO,ProfileDescriptionML-nl-NL,ProfileDescriptionML-pl-PL,ProfileDescriptionML-pt-BR,ProfileDescriptionML-ru-RU,ProfileDescriptionML-sv-SE,ProfileDescriptionML-zh-CN,ProfileDescriptionML-zh-TW,ProfileFileSignature,ProfileID,ProfileVersion,PTEX_Fullbanner,PTEXFullbanner,PublicationName,Publisher,RedMatrixColumn,RedTRC,RenderingIntent,RenditionClass,Robots,SchemasNamespaceURI,SchemasPrefix,SchemasPropertyCategory,SchemasPropertyDescription,SchemasPropertyName,SchemasPropertyValueType,SchemasSchema,SchemasValueTypeDescription,SchemasValueTypeNamespaceURI,SchemasValueTypePrefix,SchemasValueTypeType,SignatureUsageRights,SigningAuthority,SigningDate,SourceModified,StartingPage,StartupProfile,Subject,SwatchColorantA,SwatchColorantB,SwatchColorantBlack,SwatchColorantCyan,SwatchColorantL,SwatchColorantMagenta,SwatchColorantMode,SwatchColorantSwatchName,SwatchColorantTint,SwatchColorantType,SwatchColorantYellow,SwatchGroupName,SwatchGroupType,TaggedPDF,Technology,TemplateVersion,ThumbnailFormat,ThumbnailHeight,ThumbnailImage,ThumbnailWidth,Title,Title-x-repair,Trapped,URL,VersionID,ViewingCondDesc,ViewingCondIlluminant,ViewingCondIlluminantType,ViewingCondSurround,Volume,Warning,Wps-articledoi,Wps-journaldoi,Wps-proclevel,XMPToolkit
DTFT%20Tables_rev4.pdf,,,,,,mfowler,,,,,,,,SUNY Binghamton,,,,,2008:11:21 12:20:05-05:00,,mfowler,Acrobat PDFMaker 7.0.7 for Word,,,,,,,,,,,,,,,,,,,,.,,uuid:93c321d6-6f9e-4efe-9cb7-f983c0470500,,,,12.70,2024:04:16 13:18:55-04:00,2024:04:16 13:18:55-04:00,2024:04:16 13:18:55-04:00,DTFT%20Tables_rev4.pdf,-rw-r--r--,48 kB,PDF,pdf,,,,,,,,application/pdf,,,,,,,,,,,,,,,,,,,uuid:67e2b295-4148-4bf1-9232-a37f33eb71fe,,,,,,,,Yes,,,,,,,,,,,,,,,,2008:11:21 12:20:17-05:00,application/pdf,,2008:11:21 12:20:17-05:00,,,,2,,,,,,OneColumn,,,1.4,,,Acrobat Distiller 7.0.5 (Windows),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D:20081121171936,,,,,,,,,,,,,,,,,Yes,,,,,,,Fourier Transform Table,,,,29,,,,,,,,,,3.1-701
e1.pdf,,,,,,,,,,,,,,,,,,,2008:09:18 06:49:37-04:00,,TeX,,,,,,,,,,,,,,,,,,,,,.,,,,,,12.70,2024:04:16 13:17:26-04:00,2024:04:16 13:17:26-04:00,2024:04:16 13:17:26-04:00,e1.pdf,-rw-r--r--,79 kB,PDF,pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,application/pdf,,,,,,12,,,,,,,,,1.4,,,MiKTeX pdfTeX-1.21a,,,,,,,,,,,,,,,,,,,,,,,,,,,,"This is pdfTeX, Version 3.141592-1.20b (MiKTeX 2.4.1986)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EECE-212-syllabus.pdf,,,,,,Ziang Zhang,,,,,,,,,,,,,2016:11:27 20:31:05-05:00,,Ziang Zhang,Microsoft® Word 2016,,,,,,,,,,,,,,,,,,,,.,,uuid:B2E82B5D-5E98-486D-9501-2B4CBA7B974D,,,,12.70,2024:04:16 13:18:53-04:00,2024:04:16 13:18:53-04:00,2024:04:16 13:18:53-04:00,EECE-212-syllabus.pdf,-rw-r--r--,185 kB,PDF,pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,uuid:B2E82B5D-5E98-486D-9501-2B4CBA7B974D,,,,,,,en-US,No,,,,,,,,,,,,,,,,,application/pdf,,2016:11:27 20:31:05-05:00,,,,1,,,,,,,,,1.5,,,Microsoft® Word 2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,3.1-701
EI5681-33_WPC.pdf,,,,,,,,,,,,,,,,,,,2004:12:06 15:31:33Z,2004:12:06 15:31:33Z,SPIE,,,,,,,,,,,,,,,,,,,,,.,,,,,,12.70,2024:04:16 13:17:43-04:00,2024:04:16 13:17:43-04:00,2024:04:16 13:17:43-04:00,EI5681-33_WPC.pdf,-rw-r--r--,124 kB,PDF,pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,2004:12:06 15:31:33Z,application/pdf,2004:12:06 15:31:33Z,2004:12:06 15:31:33Z,,,,13,,,,,,,,,1.3,,,Acrobat Distiller 5.0 (Windows),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EI7254-18.pdf,,,,,,Jan Lukas,,,,,,,,SUNY at Binghamton,,,,,2008:12:22 21:56:37-05:00,,Jan Lukas,Acrobat PDFMaker 7.0.7 for Word,,,,,,,,,,,,,,,,,,,,.,,uuid:c58960f3-28fa-406a-a188-acd7b6109de1,,,,12.70,2024:04:16 13:17:42-04:00,2024:04:16 13:17:42-04:00,2024:04:16 13:17:42-04:00,EI7254-18.pdf,-rw-r--r--,826 kB,PDF,pdf,,,,,,,,application/pdf,,,,,,,,,,,,,,,,,,,uuid:4ebb5853-db0f-46c5-8029-d7115d182282,,,,,,,,Yes,,,,,,,,,,,,,,,,2008:12:22 21:57:38-05:00,application/pdf,,2008:12:22 21:57:38-05:00,1,,,12,,,,,,OneColumn,,,1.4,,,Acrobat Distiller 7.0.5 (Windows),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D:20081223024940,,,,,,,,,,,,,,,,,Yes,,,,,,,Distinguishing Digital Image Origin via Higher Order Statistics,,,,2,,,,,,,,,,3.1-701
exam_1_practice_exams_solutions.pdf,,,,,,,,,,,,,,,,,,,2018:02:12 07:49:57-05:00,,RICOH MP 5055,RICOH MP 5055,,,,,,,,,,,,,,,,,,,,.,,uuid:9607e3b6-a995-44f4-aca9-b406f83a5410,,,,12.70,2024:04:16 13:18:45-04:00,2024:04:16 13:18:46-04:00,2024:04:16 13:18:46-04:00,exam_1_practice_exams_solutions.pdf,-rw-r--r--,3.6 MB,PDF,pdf,,,,,,,,application/pdf,,,,,,,,,,,,,,,,,,,uuid:ac6c49e6-5c31-4cac-835f-1a41c7cf7d89,,,,,,,,Yes,,,,,,,,,,,,,,,,2019:09:15 14:55:39-04:00,application/pdf,,2019:09:15 14:55:39-04:00,,,,17,,,,,,,,,1.6,,,RICOH MP 5055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Adobe XMP Core 5.4-c006 80.159825, 2016/09/16-03:31:08        "
exam_2_practice_exams_solutions.pdf,,,,,,,,,,,,,,,,,,,2018:03:12 19:07:00-04:00,,TeX,TeX,,,,,,,,,,,,,,,,,,,,.,,uuid:98e1b931-0cb6-48d5-bf54-be9ff3bdb69b,,,,12.70,2024:04:16 13:18:35-04:00,2024:04:16 13:18:36-04:00,2024:04:16 13:18:36-04:00,exam_2_practice_exams_solutions.pdf,-rw-r--r--,5.5 MB,PDF,pdf,,,,,,,,application/pdf,,,,,,,,,,,,,,,,,,,uuid:2b9aafcd-79c7-4939-b545-a90fc872d641,,,,,,,,Yes,,,,,,,,,,,,,,,,2019:10:19 19:15:21-04:00,application/pdf,,2019:10:19 19:15:21-04:00,,,,34,,,,,,,,,1.6,,,MiKTeX pdfTeX-1.40.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,This is MiKTeX-pdfTeX 2.9.5840 (1.40.16),This is MiKTeX-pdfTeX 2.9.5840 (1.40.16),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,"Adobe XMP Core 5.4-c006 80.159825, 2016/09/16-03:31:08        "
exam_3_practice_exams_solutions_update.pdf,,,,,,Bill Kazmierczak,,,,,,,,FUJITSU,,,,,2019:11:15 00:28:58-05:00,,Bill Kazmierczak,Acrobat PDFMaker 11 for Word,,,,,,,,,,,,,,,,,,,,.,,uuid:3eeb2948-7911-47e7-9636-d2858c69dad0,,,,12.70,2024:04:16 13:18:38-04:00,2024:04:16 13:18:38-04:00,2024:04:16 13:18:38-04:00,exam_3_practice_exams_solutions_update.pdf,-rw-r--r--,1015 kB,PDF,pdf,,,,,,,,application/pdf,,,,,,,,,,,,,,,,,,,uuid:d5c8a812-deaf-4f09-88ac-35e4ac803699,,,,,,,EN-US,No,,,,,,,,,,,,,,,,2020:11:22 13:26:18-05:00,application/pdf,,2020:11:22 13:26:18-05:00,,,,31,,,,,,OneColumn,,,1.6,,,Adobe PDF Library 11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D:20191115052805,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,"Adobe XMP Core 5.4-c006 80.159825, 2016/09/16-03:31:08        "
exams,,,,,,,,,,,,,,,,,,,2024:03:29 05:42:16+00:00,,,,,,,,,,,,,,,,,,,,,,,.,,,,,,12.70,2024:04:16 13:17:44-04:00,2024:04:16 13:17:44-04:00,2024:04:16 13:17:44-04:00,exams,-rw-r--r--,37 kB,PDF,pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,application/pdf,,2024:03:29 05:42:16+00:00,,,,2,,,,,,OneColumn,UseOutlines,,1.4,,,mPDF 5.7.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Exams,,,,,,,,,,[minor] PDF header is not at start of file,,,,
Fe2O3%20nanowire%20reduction.pdf,,,,,,,,,,,,,,,,,,,2016:07:11 10:08:35-04:00,,Arbortext Advanced Print Publisher 10.0.1465/W Unicode,Arbortext Advanced Print Publisher 10.0.1465/W Unicode,,,,,,,,,,,,,,,,,,,,.,,,,,,12.70,2024:04:16 13:18:53-04:00,2024:04:16 13:18:53-04:00,2024:04:16 13:18:53-04:00,Fe2O3%20nanowire%20reduction.pdf,-rw-r--r--,6.7 MB,PDF,pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6.i11,,,,,No,,,,,,,,,,,,,,,,,application/pdf,,2016:07:11 10:08:35-04:00,,,,9,,,,,,,,,1.3,,,Acrobat Distiller 8.1.0 (Windows),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,jp6b02033 1..9,,,,,,,,,,,,,,"Adobe XMP Core 4.0-c320 44.284297, Sun Apr 15 2007 17:19:00"
FFT%20Reading%20Material.pdf,,,,,,Mark Fowler,,,,,,,,,,,,,2015:06:26 13:16:05-04:00,,Mark Fowler,Acrobat PDFMaker 11 for Word,,,,,,,,,,,,,,,,,,,,.,,uuid:53c002af-3e87-4fd7-93cb-52169e84046f,,,,12.70,2024:04:16 13:18:56-04:00,2024:04:16 13:18:56-04:00,2024:04:16 13:18:56-04:00,FFT%20Reading%20Material.pdf,-rw-r--r--,114 kB,PDF,pdf,,,,,,,,application/pdf,,,,,,,,,,,,,,,,,,,uuid:d47b425d-68b1-4d16-aefa-aba7e23b484e,,,,,,,EN-US,Yes,,,,,,,,,,,,,,,,2015:06:26 13:16:07-04:00,application/pdf,,2015:06:26 13:16:07-04:00,,,,14,,,,,,OneColumn,,,1.5,,,Adobe PDF Library 11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D:20150626171525,,,,,,,,,,,,,,,,,Yes,,,,,,,Spectral Analysis Routines for B-52 DSP Project,,,,,,,,,,,,,,"Adobe XMP Core 5.4-c005 78.147326, 2012/08/23-13:03:03        "
Fill10spie-syndrome-trellis-codes.pdf,,,,,,,,,,,,,,,,,,,2009:12:14 19:59:43Z,,dvips(k) 5.96dev Copyright 2007 Radical Eye Software,,,,,,,,,,,,,,,,,,,,,.,,,,,,12.70,2024:04:16 13:18:25-04:00,2024:04:16 13:18:25-04:00,2024:04:16 13:18:25-04:00,Fill10spie-syndrome-trellis-codes.pdf,-rw-r--r--,374 kB,PDF,pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,application/pdf,,2009:12:14 19:59:43Z,,,,14,,,,,,,,,1.3,,,MiKTeX GPL Ghostscript 8.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tcq_v3.dvi,,,,,,,,,,,,,,
FLPS_Binghamton_2023.pdf,,,,,,,0.14307 0.06061 0.7141,"(Binary data 2060 bytes, use -b option to extract)",,,"Not Embedded, Independent","RGB ",,,,0.9642 1 0.82491,,,2022:09:22 13:01:28-04:00,,Adobe Illustrator CS6 (Windows),Adobe Illustrator CS6 (Windows),,,,,,,,,xmp.did:A9F5553FE05BE711ABA788A23FFBCB7E,uuid:97f222f4-f757-49f9-8177-d1d8dcac244a,uuid:5D20892493BFDB11914A8590D31508C8,proof:pdf,,,"Reflective, Glossy, Positive, Color",Hewlett-Packard,IEC http://www.iec.ch,sRGB,IEC 61966-2.1 Default RGB colour space - sRGB,.,,xmp.did:EDD7012C983AED11B47AB885BEE295AE,,,,12.70,2024:04:16 13:17:29-04:00,2024:04:16 13:17:30-04:00,2024:04:16 13:17:30-04:00,FLPS_Binghamton_2023.pdf,-rw-r--r--,864 kB,PDF,pdf,False,Regular,Bernard MT Condensed,BERNHC.TTF,BernardMT-Condensed,Open Type,Version 1.51,application/pdf,,,0.38515 0.71687 0.09708,"(Binary data 2060 bytes, use -b option to extract)",False,True,,,"saved, saved","/, /","xmp.iid:534F46ACBA01E71196FCCC67D7CCC14B, xmp.iid:EDD7012C983AED11B47AB885BEE295AE",,"Adobe Illustrator CS6 (Windows), Adobe Illustrator CS6 (Windows)","2017:03:05 10:44:52-05:00, 2022:09:22 13:01:16-04:00",,,,,uuid:a27c3f70-8cdf-43cc-b29a-d02ff9c64b75,,,,,,,,Yes,76.03647 80 87.12462,,,"EmbedByReference, EmbedByReference, EmbedByReference, EmbedByReference, EmbedByReference, EmbedByReference, EmbedByReference","E:\Conferences\FLPS-2020\Flyer\sly_small_cr.jpg, E:\Conferences\FLPS-2020\Flyer\davar2_cr.jpg, E:\Conferences\FLPS-2020\Flyer\kosygina3_crl.jpeg, F:\g_backup\Conferences\FLPS-2018\Flyer\barlow2016_cr.jpg, F:\g_backup\Conferences\FLPS-2018\Flyer\07-Kenyon_cr.jpg, E:\Conferences\FLPS-2019\Flyer\nsf1.eps, E:\Conferences\FLPS-2020\Flyer\Binghamton_University_clock_tower.jpg",1008.000000,Points,612.000000,0 0 0,0.999%,Unknown,D65,CIE 1931,0 0 0,0.95045 1 1.08905,2022:09:22 13:01:28-04:00,application/pdf,,2022:09:22 13:01:28-04:00,,1,uuid:5D20892493BFDB11914A8590D31508C8,1,,,,,,,,,1.5,"Cyan, Magenta, Yellow, Black",Microsoft Corporation,Adobe PDF library 10.01,Display Device Profile,Linotronic,"XYZ ",Copyright (c) 1998 Hewlett-Packard Company,Hewlett-Packard,1998:02:09 06:49:00,sRGB IEC61966-2.1,,,,,,,,,,,,,,,,,,acsp,0,2.1.0,,,,,0.43607 0.22249 0.01392,"(Binary data 2060 bytes, use -b option to extract)",Perceptual,proof:pdf,,,,,,,,,,,,,,,,,,Print,,9,66,"0.000000, 100.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 9.765601, 0.000000, 0.000000, 0.000000, 0.000000, 20.703102, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 9.765601, 29.687500, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 25.000000, 0.000000, 0.000000, 9.765601, 0.000000, 0.000000, 0.000000, 4.687500, 25.000000, 39.843796, 0.000000, 9.765601, 25.000000, 34.765602, 50.000000, 69.921898, 5.880000, 0.000000, 18.000000, 64.843796, 100.000000, 89.843796, 79.687500, 69.921898, 59.765602, 50.000000, 39.843796, 29.687500, 19.921898, 7.812500, 4.687500, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000","0.000000, 0.000000, 0.000000, 0.000000, 100.000000, 100.000000, 100.000000, 0.000000, 14.843798, 0.000000, 0.000000, 0.000000, 0.000000, 100.000000, 0.000000, 4.687500, 19.921898, 50.000000, 75.000000, 84.765602, 89.843796, 75.000000, 79.687500, 69.921898, 84.765602, 100.000000, 100.000000, 75.000000, 50.000000, 34.765602, 9.765601, 0.000000, 25.000000, 39.843796, 50.000000, 54.687500, 25.000000, 29.687500, 34.765602, 39.843796, 39.843796, 50.000000, 18.820000, 69.809998, 100.000000, 94.921898, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 4.687500, 0.000000, 0.000000, 0.000000, 0.000000, 84.765602, 100.000000, 59.765602",58.039200,"0.000000, 0.000000, 100.000000, 0.000000, 0.000000, 0.000000, 100.000000, 100.000000, 100.000000, 89.843796, 79.687500, 50.000000, 78.906296, 77.734398, 34.765602, 0.000000, 0.000000, 0.000000, 0.000000, 9.765601, 29.687500, 0.000000, 9.765601, 14.843798, 50.000000, 94.921898, 100.000000, 100.000000, 100.000000, 100.000000, 100.000000, 94.921898, 25.000000, 44.921898, 50.000000, 59.765602, 39.843796, 50.000000, 59.765602, 64.843796, 69.921898, 69.921898, 93.729996, 8.630000, 60.000004, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1.953101, 0.000000, 100.000000, 75.000000, 9.765601, 9.765601, 89.843796, 89.843796","CMYK, CMYK, CMYK, CMYK, CMYK, CMYK, CMYK, CMYK, CMYK, CMYK, CMYK, CMYK, CMYK, CMYK, CMYK, CMYK, CMYK, CMYK, CMYK, CMYK, CMYK, CMYK, CMYK, CMYK, CMYK, CMYK, CMYK, CMYK, CMYK, CMYK, CMYK, CMYK, CMYK, CMYK, CMYK, CMYK, CMYK, CMYK, CMYK, CMYK, CMYK, CMYK, CMYK, CMYK, CMYK, Lab, CMYK, CMYK, CMYK, CMYK, CMYK, CMYK, CMYK, CMYK, CMYK, CMYK, CMYK, CMYK, CMYK, CMYK, CMYK, CMYK, CMYK, CMYK","White, Black, CMYK Red, CMYK Yellow, CMYK Green, CMYK Cyan, CMYK Blue, CMYK Magenta, C=15 M=100 Y=90 K=10, C=0 M=90 Y=85 K=0, C=0 M=80 Y=95 K=0, C=0 M=50 Y=100 K=0, C=0 M=79 Y=100 K=0, C=100 M=78 Y=31 K=21, C=0 M=35 Y=85 K=0, C=5 M=0 Y=90 K=0, C=20 M=0 Y=100 K=0, C=50 M=0 Y=100 K=0, C=75 M=0 Y=100 K=0, C=85 M=10 Y=100 K=10, C=90 M=30 Y=95 K=30, C=75 M=0 Y=75 K=0, C=80 M=10 Y=45 K=0, C=70 M=15 Y=0 K=0, C=85 M=50 Y=0 K=0, C=100 M=95 Y=5 K=0, C=100 M=100 Y=25 K=25, C=75 M=100 Y=0 K=0, C=50 M=100 Y=0 K=0, C=35 M=100 Y=35 K=10, C=10 M=100 Y=50 K=0, C=0 M=95 Y=20 K=0, C=25 M=25 Y=40 K=0, C=40 M=45 Y=50 K=5, C=50 M=50 Y=60 K=25, C=55 M=60 Y=65 K=40, C=25 M=40 Y=65 K=0, C=30 M=50 Y=75 K=10, C=35 M=60 Y=80 K=25, C=40 M=65 Y=90 K=35, C=40 M=70 Y=100 K=50, C=50 M=70 Y=80 K=70, PANTONE 187 CVC, Light Globe, PANTONE 653 CVC 1, PANTONE 118 C, C=95 M=0 Y=75 K=65, C=0 M=0 Y=0 K=100, C=0 M=0 Y=0 K=90, C=0 M=0 Y=0 K=80, C=0 M=0 Y=0 K=70, C=0 M=0 Y=0 K=60, C=0 M=0 Y=0 K=50, C=0 M=0 Y=0 K=40, C=0 M=0 Y=0 K=30, C=0 M=0 Y=0 K=20, C=5 M=2 Y=0 K=8, C=0 M=0 Y=0 K=5, C=0 M=100 Y=100 K=0, C=0 M=75 Y=100 K=0, C=0 M=10 Y=95 K=0, C=85 M=10 Y=100 K=0, C=100 M=90 Y=0 K=0, C=60 M=90 Y=0 K=0","100.000000, 100.000000, 100.000000, 100.000000","PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, SPOT, SPOT, SPOT, SPOT, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS","0.000000, 0.000000, 100.000000, 100.000000, 100.000000, 0.000000, 0.000000, 0.000000, 89.843796, 84.765602, 94.921898, 100.000000, 100.000000, 30.859398, 84.765602, 89.843796, 100.000000, 100.000000, 100.000000, 100.000000, 94.921898, 75.000000, 44.921898, 0.000000, 0.000000, 4.687500, 25.000000, 0.000000, 0.000000, 34.765602, 50.000000, 19.921898, 39.843796, 50.000000, 59.765602, 64.843796, 64.843796, 75.000000, 79.687500, 89.843796, 100.000000, 79.687500, 76.860001, 0.000000, 0.000000, 75.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 100.000000, 100.000000, 94.921898, 100.000000, 0.000000, 0.000000","Default Swatch Group, Grays, Brights","0, 1, 1",,Cathode Ray Tube Display,,JPEG,204,"(Binary data 20318 bytes, use -b option to extract)",256,FLPS_Binghamton_2023,,,,,Reference Viewing Condition in IEC61966-2.1,19.6445 20.3718 16.8089,D50,3.92889 4.07439 3.36179,,,,,,"Adobe XMP Core 5.3-c011 66.145661, 2012/02/06-14:56:27        "
full_paper_02.pdf,,,,,,Jan Lukas,,,,,,,,SUNY at Binghamton,,,,,2009:06:01 15:15:19-04:00,,Jan Lukas,Acrobat PDFMaker 7.0.7 for Word,,,,,,,,,,,,,,,,,,,,.,,uuid:3d6052af-7c55-4ba9-854a-a3c98cd5b51d,,,,12.70,2024:04:16 13:17:08-04:00,2024:04:16 13:17:08-04:00,2024:04:16 13:17:08-04:00,full_paper_02.pdf,-rw-r--r--,1211 kB,PDF,pdf,,,,,,,,application/pdf,,,,,,,,,,,,,,,,,,,uuid:f354ca72-b13f-4c0a-b642-de424dff9ce7,,,,,,,,Yes,,,,,,,,,,,,,,,,2009:06:01 15:16:33-04:00,application/pdf,,2009:06:01 15:16:33-04:00,1,,,11,,,,,,OneColumn,,,1.4,,,Acrobat Distiller 7.0.5 (Windows),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D:20081222154128,,,,,,,,,,,,,,,,,Yes,,,,,,,Distinguishing Digital Image Origin via Higher Order Statistics,,,,145,,,,,,,,,,3.1-701
george.pdf,uuid:b8900f83-d3a3-11f1-0000-d34401f2e2a6,,,,,,,,,,,,,,,,,,2016:10:26 10:19:14-04:00,,dvips(k) 5.994 Copyright 2014 Radical Eye Software,dvips(k) 5.994 Copyright 2014 Radical Eye Software,,,,,,,,,,,,,,,,,,,,.,,uuid:b8900f83-d3a3-11f1-0000-d34401f2e2a6,,,,12.70,2024:04:16 13:17:19-04:00,2024:04:16 13:17:19-04:00,2024:04:16 13:17:19-04:00,george.pdf,-rw-r--r--,193 kB,PDF,pdf,,,,,,,,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,application/pdf,,2016:10:26 10:19:14-04:00,,,,24,,,,,,,,,1.5,,,GPL Ghostscript 9.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,george.dvi,,,,,,,,,,,,,,"XMP toolkit 2.9.1-13, framework 1.6"
