SourceFile,About,ACS_OpenAccess_Stamp,ACS_OpenAccess_Version,AggregationType,AnnotationUsageRights,AppleKeywords,ArchivedFileName,Author,Authors,AuthorsPosition,BlueMatrixColumn,BlueTRC,CaptionWriter,Category,CMMFlags,ColorSpaceData,Comments,Company,Compression,Conformance,ConnectionSpaceIlluminant,Contact,ContactRef,Copyright,CoverDate,CoverDisplayDate,CreateDate,CreationDate,Creator,CreatorContactInfo,CreatorTool,CrossmarkDomainExclusive,CrossMarkDomains,CrossMarkDomains005B1005D,CrossMarkDomains005B2005D,CrossMarkDomains_1_,CrossMarkDomains_2_,CrossmarkMajorVersionDate,Date,DateElement-refinement,DcTitle,Department,DepartmentRef,DerivedFromDocumentID,DerivedFromInstanceID,DerivedFromOriginalDocumentID,DerivedFromRenditionClass,Description,Description-en-GB,Description-x-repair,DeviceAttributes,DeviceManufacturer,DeviceMfgDesc,DeviceModel,DeviceModelDesc,Directory,DocChangeCount,DocumentID,DocumentUsageRights,Doi,EIssn,ElsevierWebPDFSpecifications,Encryption,EndingPage,Error,ExifToolVersion,Extracted,ExtraFlags,Figures,FileAccessDate,FileInodeChangeDate,FileModifyDate,FileName,FilePermissions,FileSize,FileType,FileTypeExtension,Flags,Format,FormUsageRights,Fpage,GrayTRC,GreenMatrixColumn,GreenTRC,GTS_PDFXConformance,GTS_PDFXVersion,HasXFA,Headline,HistoryAction,HistoryChanged,HistoryInstanceID,HistoryParameters,HistorySoftwareAgent,HistoryWhen,Identifier,IEEE_Article_ID,IEEE_Issue_ID,IEEE_Publication_ID,InstanceID,ISSN,IssueIdentifier,IssueName,JavJournalArticleVersion,JCALibraryBuild,Journal_article_version,Keywords,Label,Lang,Language,Linearized,LineCount,Lpage,Luminance,MajorVersionDate,Manager,ManifestLinkForm,ManifestReferenceDocumentID,ManifestReferenceInstanceID,Marked,MeasurementBacking,MeasurementFlare,MeasurementGeometry,MeasurementIlluminant,MeasurementObserver,MediaBlackPoint,MediaWhitePoint,MetadataDate,MIMEEncoding,MIMEType,ModDate,Modified,ModifyDate,Newlines,Number,NumPages,OperatingSystem,OriginalDocumentID,Owner,PageCount,PageImage,PageImageFormat,PageImageHeight,PageImagePageNumber,PageImageWidth,PageLayout,PageMode,PageRange,Part,PDFVersion,Physicalheightininches,Physicalwidthininches,PostscriptName,PrimaryPlatform,PrismDoi,PrismVersionIdentifier,Producer,ProfileBlob,ProfileClass,ProfileCMMType,ProfileConnectionSpace,ProfileCopyright,ProfileCreator,ProfileDateTime,ProfileDescription,ProfileDescriptionML,ProfileDescriptionML-ar-EG,ProfileDescriptionML-ca-ES,ProfileDescriptionML-cs-CZ,ProfileDescriptionML-da-DK,ProfileDescriptionML-de-DE,ProfileDescriptionML-el-GR,ProfileDescriptionML-es-ES,ProfileDescriptionML-fi-FI,ProfileDescriptionML-fr-FU,ProfileDescriptionML-he-IL,ProfileDescriptionML-hr-HR,ProfileDescriptionML-hu-HU,ProfileDescriptionML-it-IT,ProfileDescriptionML-ja-JP,ProfileDescriptionML-ko-KR,ProfileDescriptionML-nb-NO,ProfileDescriptionML-nl-NL,ProfileDescriptionML-pl-PL,ProfileDescriptionML-pt-BR,ProfileDescriptionML-pt-PO,ProfileDescriptionML-ro-RO,ProfileDescriptionML-ru-RU,ProfileDescriptionML-sk-SK,ProfileDescriptionML-sv-SE,ProfileDescriptionML-th-TH,ProfileDescriptionML-tr-TR,ProfileDescriptionML-uk-UA,ProfileDescriptionML-zh-CN,ProfileDescriptionML-zh-TW,ProfileFileSignature,ProfileID,ProfileVersion,PTEX_Fullbanner,PTEXFullbanner,PublicationDate,PublicationName,Publisher,RedMatrixColumn,RedTRC,RenderingIntent,RenditionClass,Rights,Rights-en-GB,RightsAgent,Robots,Sha1,SignatureUsageRights,SigningAuthority,SigningDate,Size,SlugChecksum,SlugFamily,SlugFontKind,SlugFontSense_12_Checksum,SlugFoundry,SlugKerningChecksum,SlugOutlineFileSize,SlugPostScriptName,SlugVersion,Source,SourceModified,StartingPage,State,Subject,Tables,TaggedPDF,Technology,ThumbnailFormat,ThumbnailHeight,ThumbnailImage,ThumbnailWidth,Title,Title-x-repair,Trapped,Type,URL,UsageTerms,UserAccess,Version,VersionID,VersionIdentifier,VersionRef,ViewingCondDesc,ViewingCondIlluminant,ViewingCondIlluminantType,ViewingCondSurround,Volume,Warning,WordCount,Words,WPS-ARTICLEDOI,WPS-JOURNALDOI,WPS-PROCLEVEL,XMPToolkit
13-0010.pdf,,,,,,,,A.A. Sarlis and M.C. Constantinou,,,,,,,,,,,,,,,,,,,2014:01:02 11:55:02-05:00,,A.A. Sarlis and M.C. Constantinou,,PScript5.dll Version 5.2.2,,,,,,,,,,,,,,,,,Earthquakes,,,,,,,,.,,uuid:62933c3e-0d8d-47fc-ad7a-204766dea19c,,,,,Standard V4.4 (128-bit),,,12.70,,,,2024:04:16 13:25:54-04:00,2024:04:16 13:25:57-04:00,2024:04:16 13:25:57-04:00,13-0010.pdf,-rw-r--r--,30 MB,PDF,pdf,,application/pdf,,,,,,,,No,,,,,,,,,,,,uuid:911567a2-3b42-4bb5-8eef-059ca25d142b,,,,,,,"seismic isolation; Triple FP isolator modeling; uplift, landing, rocking, bouncing, overturning, flying and contact of bearing components",,,,Yes,,,,,,,,,,,,,,,,,2016:01:29 14:32:28-05:00,,application/pdf,,,2016:01:29 14:32:28-05:00,,,,,,,382,,,,,,,,,,1.6,,,,,,,Acrobat Distiller 10.1.8 (Windows),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"seismic isolation, Triple FP isolator modeling, uplift, landing, rocking, bouncing, overturning, flying and contact of bearing components",,,,,,,,Model of Triple Friction Pendulum Bearing for General Geometric and Frictional Parameters and for Uplift Conditions,,,,,,"Print, Extract, Print high-res",,,,,,,,,,,,,,,,"Adobe XMP Core 5.2-c001 63.139439, 2010/09/27-13:37:26        "
14-0006.pdf,,,,,,,,"Jinwon Shin, Andrew S. Whittaker, Amjad J. Aref and David Cormie",,,,,,,,,,,,,,,,,,,2014:11:04 21:34:22+09:00,,"Jinwon Shin, Andrew S. Whittaker, Amjad J. Aref and David Cormie",,Adobe Acrobat Pro 10.1.2,,,,,,,,,,,,,,,,,earthquakes,,,,,,,,.,,uuid:4220d8c1-01bc-40f8-a44e-df4b10679939,,,,,Standard V4.4 (128-bit),,,12.70,,,,2024:04:16 13:25:57-04:00,2024:04:16 13:26:00-04:00,2024:04:16 13:26:00-04:00,14-0006.pdf,-rw-r--r--,27 MB,PDF,pdf,,application/pdf,,,,,,,,No,,,,,,,,,,,,uuid:c152087c-405a-40b1-b797-24a7a2ac028e,,,,,,,"detonations, computational fluid dynamics, fireball, design charts, reflection coefficients, scaled impulse, Mach reflection, concrete erosion strain",,,,No,,,,,,,,,,,,,,,,,2016:01:04 10:46:28-05:00,,application/pdf,,,2016:01:04 10:46:28-05:00,,,,,,,462,,,,,,,,,,1.6,,,,,,,Adobe Acrobat Pro 10.1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"detonations, computational fluid dynamics, fireball, design charts, reflection coefficients, scaled impulse, Mach reflection, concrete erosion strain",,,,,,,,Air-Blast Eff ects on Civil Structures,,,,,,"Print, Extract",,,,,,,,,,,,,,,,"Adobe XMP Core 5.2-c001 63.139439, 2010/09/27-13:37:26        "
141F14FinalExamSolutions.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,2014:12:08 15:50:00-05:00,,RICOH Aficio MP C3002,,RICOH Aficio MP C3002,,,,,,,,,,,,,,,,,,,,,,,,,.,,uuid:02d71179-4b38-40b6-92ed-999b94cab0d7,,,,,,,,12.70,,,,2024:04:16 13:26:51-04:00,2024:04:16 13:26:51-04:00,2024:04:16 13:26:51-04:00,141F14FinalExamSolutions.pdf,-rw-r--r--,361 kB,PDF,pdf,,application/pdf,,,,,,,,,,,,,,,,,,,,uuid:d7ed2801-e083-4de3-aebb-3b3110c606a4,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,2016:12:06 12:11:43-05:00,,application/pdf,,,2016:12:06 12:11:43-05:00,,,,,,,11,,,,,,,,,,1.5,,,,,,,RICOH Aficio MP C3002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Adobe XMP Core 5.4-c005 78.147326, 2012/08/23-13:03:03        "
14_Activity_1_Solution.pdf,,,,,,,,Carl Lund,,,,,,,,,,,,,,,,,,,2014:05:14 19:36:51Z,,Pages,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,,,,,,,,12.70,,,,2024:04:16 13:26:51-04:00,2024:04:16 13:26:51-04:00,2024:04:16 13:26:51-04:00,14_Activity_1_Solution.pdf,-rw-r--r--,431 kB,PDF,pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,application/pdf,,,2014:05:14 19:36:51Z,,,,,,,9,,,,,,,,,,1.3,,,,,,,Mac OS X 10.9.2 Quartz PDFContext,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14_Activity_1_Solution,,,,,,,,,,,,,,,,,,,,,,
15-0002.pdf,,,,,,,,Chandrakanth Bolisetti and Andrew S. Whittaker,,,,,,,,,,,,,,,,,,,2015:06:10 16:03:01-06:00,,Chandrakanth Bolisetti and Andrew S. Whittaker,,Microsoft® Word 2010,,,,,,,,,,,,,,,,,,,,,,,,,.,,uuid:e13cec40-3cb6-4e8a-91a7-1001ac71f701,,,,,Standard V4.4 (128-bit),,,12.70,,,,2024:04:16 13:26:07-04:00,2024:04:16 13:26:10-04:00,2024:04:16 13:26:10-04:00,15-0002.pdf,-rw-r--r--,34 MB,PDF,pdf,,application/pdf,,,,,,,,No,,,,,,,,,,,,uuid:fb755b8d-233a-426a-a27e-51b75b4b5ca7,,,,,,,"Site response, Soil-structure interaction, Structure-soil-structure interaction, Centrifuge testing, Performance-based earthquake engineering",,,en-US,No,,,,,,,,,,,,,,,,,2016:01:04 10:31:06-05:00,,application/pdf,,,2016:01:04 10:31:06-05:00,,,,,,,388,,,,,,,,,,1.6,,,,,,,Microsoft® Word 2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Site response, Soil-structure interaction, Structure-soil-structure interaction, Centrifuge testing, Performance-based earthquake engineering",,No,,,,,,"Site Response, Soil-Structure Interaction and Structure-Soil-Structure Interaction for Performance Assessment of Buildings and Nuclear Structures",,,,,,"Print, Extract",,,,,,,,,,,,,,,,"Adobe XMP Core 5.2-c001 63.139439, 2010/09/27-13:37:26        "
2016_TMI_dCNN.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,2016:04:26 13:40:30-04:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,uuid:9f5e477a-d357-420d-ad75-4f36e7e29b6b,,,,,,,,12.70,,,,2024:04:16 13:26:26-04:00,2024:04:16 13:26:26-04:00,2024:04:16 13:26:26-04:00,2016_TMI_dCNN.pdf,-rw-r--r--,2.7 MB,PDF,pdf,,application/pdf,,,,,,,,,,,,,,,,,,,,uuid:d3d87be2-f92c-440f-8904-19470bb4ea85,,,,,,,,,,,No,,,,,,,,,,,,,,,,,2016:05:02 13:16:54-04:00,,application/pdf,,,2016:05:02 13:16:54-04:00,,,,,,,14,,,,,,,,,,1.4,,,,,,,Acrobat Distiller 11.0 (Windows),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,untitled,,,,,,,,,,,,,,,,,,,,,,XMP Core 5.1.2
20.1-Boltzmann.pdf,,,,,,,,Sargur Srihari,,,,,,,,,,,,,,,,,,,2020:06:14 05:42:22Z,,PowerPoint,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,,,,,,,,12.70,,,,2024:04:16 13:27:05-04:00,2024:04:16 13:27:05-04:00,2024:04:16 13:27:05-04:00,20.1-Boltzmann.pdf,-rw-r--r--,3.8 MB,PDF,pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,application/pdf,,,2020:06:14 05:42:22Z,,,,,,,12,,,,,,,,,,1.4,,,,,,,macOS Version 10.15.3 (Build 19D76) Quartz PDFContext,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.1-Boltzmann [Compatibility Mode],,,,,,,,,,,,,,,,,,,,,,
2022UB-Architecture-PlanningCeremonyBook-ua.pdf,,,,,,,,University at Buffalo,,,,,,,,,,,,,,,,,,,2022:05:10 17:39:13-04:00,,University at Buffalo,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,uuid:1443a622-e209-4d3e-972a-34acc70bae4a,,,,,Standard V4.4 (128-bit),,,12.70,,,,2024:04:16 13:26:46-04:00,2024:04:16 13:26:47-04:00,2024:04:16 13:26:47-04:00,2022UB-Architecture-PlanningCeremonyBook-ua.pdf,-rw-r--r--,3.4 MB,PDF,pdf,,application/pdf,,,,,,,,No,,,,,,,,,,,,uuid:7b6efa77-0ac9-4d7c-8747-d55179d30cfe,,,,,,,,,,en,Yes,,,,,,,,,,,,,,,,,2022:05:11 08:46:01-04:00,,application/pdf,,,2022:05:11 08:46:01-04:00,,,,,,,18,,,,,,SinglePage,UseOutlines,,1,1.6,,,,,,,AbleDocs Inc.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,Commencement 2022,,,,,,"Print, Copy, Extract, Print high-res",,,,,,,,,,,,,,,,"Adobe XMP Core 5.4-c006 80.159825, 2016/09/16-03:31:08        "
2022UB-CollegeArtsSciencesUndergradCeremonyBook-ua.pdf,,,,,,,,University at Buffalo,,,,,,,,,,,,,,,,,,,2022:05:09 17:09:17-04:00,,University at Buffalo,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,uuid:0726e05a-cc07-48cf-a695-2c0af5dd6609,,,,,Standard V4.4 (128-bit),,,12.70,,,,2024:04:16 13:26:45-04:00,2024:04:16 13:26:45-04:00,2024:04:16 13:26:45-04:00,2022UB-CollegeArtsSciencesUndergradCeremonyBook-ua.pdf,-rw-r--r--,7.7 MB,PDF,pdf,,application/pdf,,,,,,,,No,,,,,,,,,,,,uuid:089de674-4be5-437d-b2bd-858fada59f47,,,,,,,,,,en,Yes,,,,,,,,,,,,,,,,,2022:05:09 17:25:52-04:00,,application/pdf,,,2022:05:09 17:25:52-04:00,,,,,,,50,,,,,,SinglePage,UseOutlines,,1,1.6,,,,,,,AbleDocs Inc.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,Commencement 2022,,,,,,"Print, Copy, Extract, Print high-res",,,,,,,,,,,,,,,,"Adobe XMP Core 5.4-c006 80.159825, 2016/09/16-03:31:08        "
20.2-RBM.pdf,,,,,,,,Sargur Srihari,,,,,,,,,,,,,,,,,,,2020:06:14 05:41:13Z,,PowerPoint,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,,,,,,,,12.70,,,,2024:04:16 13:27:10-04:00,2024:04:16 13:27:10-04:00,2024:04:16 13:27:10-04:00,20.2-RBM.pdf,-rw-r--r--,519 kB,PDF,pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,application/pdf,,,2020:06:14 05:41:13Z,,,,,,,9,,,,,,,,,,1.4,,,,,,,macOS Version 10.15.3 (Build 19D76) Quartz PDFContext,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.2-RBM,,,,,,,,,,,,,,,,,,,,,,
2%20LinearAlgebra.pdf,,,,,,,,Sargur Srihari,,,,,,,,,,,,,,,,,,,2020:02:13 07:26:06Z,,PowerPoint,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,,,,,,,,12.70,,,,2024:04:16 13:27:06-04:00,2024:04:16 13:27:06-04:00,2024:04:16 13:27:06-04:00,2%20LinearAlgebra.pdf,-rw-r--r--,8.0 MB,PDF,pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,application/pdf,,,2020:02:13 07:26:06Z,,,,,,,66,,,,,,,,,,1.4,,,,,,,macOS Version 10.15.2 (Build 19C57) Quartz PDFContext,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2 LinearAlgebra,,,,,,,,,,,,,,,,,,,,,,
22.4-WGAN.pdf,,,,,,,,Sargur Srihari,,,,,,,,,,,,,,,,,,,2019:05:10 21:06:31Z,,PowerPoint,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,,,,,,,,12.70,,,,2024:04:16 13:27:05-04:00,2024:04:16 13:27:06-04:00,2024:04:16 13:27:06-04:00,22.4-WGAN.pdf,-rw-r--r--,19 MB,PDF,pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,application/pdf,,,2019:05:10 21:06:31Z,,,,,,,29,,,,,,,,,,1.4,,,,,,,macOS Version 10.14.2 (Build 18C54) Quartz PDFContext,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.4-WGAN,,,,,,,,,,,,,,,,,,,,,,
23_Info.pdf,,,,,,,,Carl Lund,,,,,,,"Not Embedded, Independent",GRAY,,,,,0.9642 1 0.82491,,,,,,2014:09:28 17:56:55Z,,Pages,,,,,,,,,,,,,,,,,,,,,,"Reflective, Glossy, Positive, Color",none,,,,.,,,,,,,,,,12.70,,,,2024:04:16 13:26:48-04:00,2024:04:16 13:26:48-04:00,2024:04:16 13:26:48-04:00,23_Info.pdf,-rw-r--r--,221 kB,PDF,pdf,,,,,"(Binary data 14 bytes, use -b option to extract)",,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,0.95045 1 1.08905,,,application/pdf,,,2014:09:28 17:56:55Z,,,,,,,6,,,,,,,,,,1.3,,,,Apple Computer Inc.,,,Mac OS X 10.9.5 Quartz PDFContext,,Display Device Profile,Apple Computer Inc.,"XYZ ","Copyright 2007 Apple Inc., all rights reserved.",Apple Computer Inc.,2000:02:14 12:00:00,Generic Gray Profile,Generic Gray Profile,ملف تعريف Gray العام,Perfil de gris genèric,Obecný šedý profil,Generel gråtonebeskrivelse,Allgemeines Graustufen-Profil,Γενικό προφίλ γκρι,Perfil gris genérico,Yleinen harmaaprofiili,Profil générique gris,פרופיל Gray כללי,Generički profil sivih tonova,Általános szürke profil,Profilo grigio generico,一般グレイプロファイル,일반 Gray 프로파일,Generisk gråtoneprofil,Algemeen grijsprofiel,Uniwersalny profil szarości,Perfil Cinza Genérico,Perfil genérico de cinzentos,Profil gri generic,Общий серый профиль,Všeobecný sivý profil,Generisk gråskaleprofil,โปรไฟล์สีเทาทั่วไป,Genel Gri Profili,Загальний профайл Gray,普通灰度描述文件,通用灰階色彩描述,acsp,0,2.2.0,,,,,,,,Perceptual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23_Info,,,,,,,,,,,,,,,,,,,,,,
240228_Club_Budget_Policy.pdf,,,,,,,,Amanda Johnson,,,,,,,,,,,,,,,,,,,2024:02:28 13:46:27-05:00,,Amanda Johnson,,Microsoft® Word for Microsoft 365,,,,,,,,,,,,,,,,,,,,,,,,,.,,uuid:694D7300-25A5-4549-8ED7-1145E17B14EB,,,,,,,,12.70,,,,2024:04:16 13:26:58-04:00,2024:04:16 13:26:58-04:00,2024:04:16 13:26:58-04:00,240228_Club_Budget_Policy.pdf,-rw-r--r--,128 kB,PDF,pdf,,,,,,,,,,,,,,,,,,,,,,uuid:694D7300-25A5-4549-8ED7-1145E17B14EB,,,,,,,,,,en,No,,,,,,,,,,,,,,,,,,,application/pdf,,,2024:02:28 13:46:27-05:00,,,,,,,4,,,,,,,,,,1.7,,,,,,,Microsoft® Word for Microsoft 365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.1-701
29_Info.pdf,,,,,,,,Carl Lund,,,,,,,"Not Embedded, Independent",GRAY,,,,,0.9642 1 0.82491,,,,,,2015:03:06 15:24:20Z,,Pages,,,,,,,,,,,,,,,,,,,,,,"Reflective, Glossy, Positive, Color",none,,,,.,,,,,,,,,,12.70,,,,2024:04:16 13:26:48-04:00,2024:04:16 13:26:48-04:00,2024:04:16 13:26:48-04:00,29_Info.pdf,-rw-r--r--,171 kB,PDF,pdf,,,,,"(Binary data 14 bytes, use -b option to extract)",,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,0.95045 1 1.08905,,,application/pdf,,,2015:03:06 15:24:20Z,,,,,,,4,,,,,,,,,,1.4,,,,Apple Computer Inc.,,,Mac OS X 10.10.2 Quartz PDFContext,,Display Device Profile,Apple Computer Inc.,"XYZ ","Copyright 2007 Apple Inc., all rights reserved.",Apple Computer Inc.,2000:02:14 12:00:00,Generic Gray Profile,Generic Gray Profile,ملف تعريف Gray العام,Perfil de gris genèric,Obecný šedý profil,Generel gråtonebeskrivelse,Allgemeines Graustufen-Profil,Γενικό προφίλ γκρι,Perfil gris genérico,Yleinen harmaaprofiili,Profil générique gris,פרופיל Gray כללי,Generički profil sivih tonova,Általános szürke profil,Profilo grigio generico,一般グレイプロファイル,일반 Gray 프로파일,Generisk gråtoneprofil,Algemeen grijsprofiel,Uniwersalny profil szarości,Perfil Cinza Genérico,Perfil genérico de cinzentos,Profil gri generic,Общий серый профиль,Všeobecný sivý profil,Generisk gråskaleprofil,โปรไฟล์สีเทาทั่วไป,Genel Gri Profili,Загальний профайл Gray,普通灰度描述文件,通用灰階色彩描述,acsp,0,2.2.0,,,,,,,,Perceptual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29_Info,,,,,,,,,,,,,,,,,,,,,,
2-ch2.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,2020:04:07 19:18:30Z,,TeX,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,,,,,,,,12.70,,,,2024:04:16 13:26:28-04:00,2024:04:16 13:26:28-04:00,2024:04:16 13:26:28-04:00,2-ch2.pdf,-rw-r--r--,1097 kB,PDF,pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,application/pdf,,,2020:04:07 19:18:30Z,,,,,,,54,,,,,,,,,,1.3,,,,,,,macOS Version 10.14.6 (Build 18G4032) Quartz PDFContext,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32_Info.pdf,,,,,,,,Carl Lund,,,,,,,"Not Embedded, Independent",GRAY,,,,,0.9642 1 0.82491,,,,,,2015:05:18 14:00:43Z,,Pages,,,,,,,,,,,,,,,,,,,,,,"Reflective, Glossy, Positive, Color",none,,,,.,,,,,,,,,,12.70,,,,2024:04:16 13:26:55-04:00,2024:04:16 13:26:55-04:00,2024:04:16 13:26:55-04:00,32_Info.pdf,-rw-r--r--,213 kB,PDF,pdf,,,,,"(Binary data 14 bytes, use -b option to extract)",,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,0.95045 1 1.08905,,,application/pdf,,,2015:05:18 14:00:43Z,,,,,,,3,,,,,,,,,,1.3,,,,Apple Computer Inc.,,,Mac OS X 10.10.3 Quartz PDFContext,,Display Device Profile,Apple Computer Inc.,"XYZ ","Copyright 2007 Apple Inc., all rights reserved.",Apple Computer Inc.,2000:02:14 12:00:00,Generic Gray Profile,Generic Gray Profile,ملف تعريف Gray العام,Perfil de gris genèric,Obecný šedý profil,Generel gråtonebeskrivelse,Allgemeines Graustufen-Profil,Γενικό προφίλ γκρι,Perfil gris genérico,Yleinen harmaaprofiili,Profil générique gris,פרופיל Gray כללי,Generički profil sivih tonova,Általános szürke profil,Profilo grigio generico,一般グレイプロファイル,일반 Gray 프로파일,Generisk gråtoneprofil,Algemeen grijsprofiel,Uniwersalny profil szarości,Perfil Cinza Genérico,Perfil genérico de cinzentos,Profil gri generic,Общий серый профиль,Všeobecný sivý profil,Generisk gråskaleprofil,โปรไฟล์สีเทาทั่วไป,Genel Gri Profili,Загальний профайл Gray,普通灰度描述文件,通用灰階色彩描述,acsp,0,2.2.0,,,,,,,,Perceptual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32_Info,,,,,,,,,,,,,,,,,,,,,,
38_Info.pdf,,,,,,,,Carl Lund,,,,,,,,,,,,,,,,,,,2016:02:04 20:16:16Z,,Pages,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,,,,,,,,12.70,,,,2024:04:16 13:26:57-04:00,2024:04:16 13:26:57-04:00,2024:04:16 13:26:57-04:00,38_Info.pdf,-rw-r--r--,720 kB,PDF,pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,application/pdf,,,2016:02:04 20:16:16Z,,,,,,,9,,,,,,,,,,1.4,,,,,,,Mac OS X 10.11.3 Quartz PDFContext,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38_Info,,,,,,,,,,,,,,,,,,,,,,
99-0017.pdf,,,,,,,,A.P. Asfura and P.J.Flores,,,,,,,,,,,,,,,,,,,0-01-01T00:00:00Z,,A.P. Asfura and P.J.Flores,,"Microsoft Word ",,,,,,,,,,,,,,,,,,,,,,,,,.,,uuid:4799ef5c-ed4d-4f47-9e2c-4d69894ec142,,,,,,,,12.70,,,,2024:04:16 13:27:03-04:00,2024:04:16 13:27:04-04:00,2024:04:16 13:27:04-04:00,99-0017.pdf,-rw-r--r--,2.8 MB,PDF,pdf,,application/pdf,,,,,,,,No,,,,,,,,,,,,uuid:7da7adcf-37dc-4f54-b8b0-0e9223108706,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,2008:06:03 14:12:29-04:00,,application/pdf,,,2008:06:03 14:12:29-04:00,,,,,,,50,,,,,,,,,,1.6,,,,,,,Acrobat PDFWriter 3.02 for Windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Quindio, Colombia Earthquake of January 25, 1999: Reconnaissance Report",,,,,,,,,,,,,,,,,,,,,,3.1-702
