SourceFile,AIBuildNumber,AIColorModel,AIColorUsage,AICreatorVersion,AINumLayers,AIRulerUnits,AITargetResolution,AppleKeywords,Author,BlueMatrixColumn,BlueTRC,BoundingBox,ChromaticAdaptation,CMMFlags,ColorSpaceData,ConnectionSpaceIlluminant,ContainerVersion,CreateDate,Creator,CreatorContactInfo,CreatorSubTool,CreatorTool,CreatorVersion,DerivedFrom,DerivedFromDocumentID,DerivedFromInstanceID,DerivedFromOriginalDocumentID,DerivedFromRenditionClass,DeviceAttributes,DeviceManufacturer,DeviceMfgDesc,DeviceModel,DeviceModelDesc,Directory,DocumentID,Error,ExifToolVersion,Extracted,FileAccessDate,FileInodeChangeDate,FileModifyDate,FileName,FilePermissions,FileSize,FileType,FileTypeExtension,FontComposite,FontFace,FontFamily,FontFileName,FontName,FontType,FontVersion,For,Format,GreenMatrixColumn,GreenTRC,HasVisibleOverprint,HasVisibleTransparency,HasXFA,HistoryAction,HistoryChanged,HistoryInstanceID,HistoryParameters,HistorySoftwareAgent,HistoryWhen,ImageHeight,ImageSize,ImageWidth,IngredientsDocumentID,IngredientsFilePath,IngredientsInstanceID,InstanceID,Language,Linearized,LineCount,Luminance,ManifestLinkForm,ManifestReferenceDocumentID,ManifestReferenceFilePath,ManifestReferenceInstanceID,MaxPageSizeH,MaxPageSizeUnit,MaxPageSizeW,MeasurementBacking,MeasurementFlare,MeasurementGeometry,MeasurementIlluminant,MeasurementObserver,MediaBlackPoint,MediaWhitePoint,Megapixels,MetadataDate,MIMEEncoding,MIMEType,Modified,ModifyDate,Newlines,NPages,NumPages,OriginalDocumentID,PageCount,PageLayout,PageMode,PDFVersion,Physicalheightininches,Physicalwidthininches,PlateNames,PrimaryPlatform,Producer,ProfileClass,ProfileCMMType,ProfileConnectionSpace,ProfileCopyright,ProfileCreator,ProfileDateTime,ProfileDescription,ProfileFileSignature,ProfileID,ProfileVersion,PTEX_Fullbanner,RedMatrixColumn,RedTRC,Referrer,Refresh,RenderingIntent,RenditionClass,Sha1,Size,SlugChecksum,SlugFamily,SlugFontKind,SlugFontSense_12_Checksum,SlugFoundry,SlugKerningChecksum,SlugOutlineFileSize,SlugPostScriptName,SlugVersion,StartupProfile,Subject,SwatchColorantBlack,SwatchColorantBlue,SwatchColorantCyan,SwatchColorantGreen,SwatchColorantMagenta,SwatchColorantMode,SwatchColorantRed,SwatchColorantSwatchName,SwatchColorantTint,SwatchColorantType,SwatchColorantYellow,SwatchGroupName,SwatchGroupType,TaggedPDF,Technology,ThumbnailFormat,ThumbnailHeight,ThumbnailImage,ThumbnailWidth,Title,Trapped,ViewingCondDesc,ViewingCondIlluminant,ViewingCondIlluminantType,ViewingCondSurround,Warning,WordCount,XMPToolkit
twittertrend-my-identity-represent-me.pdf,,,,,,,,,,0.14307 0.06061 0.7141,"(Binary data 2060 bytes, use -b option to extract)",,,"Not Embedded, Independent","RGB ",0.9642 1 0.82491,,,,,,,,,,,,,"Reflective, Glossy, Positive, Color",Hewlett-Packard,IEC http://www.iec.ch,sRGB,IEC 61966-2.1 Default RGB colour space - sRGB,.,,,12.70,,2024:04:16 13:53:18-04:00,2024:04:16 13:53:18-04:00,2024:04:16 13:53:18-04:00,twittertrend-my-identity-represent-me.pdf,-rw-r--r--,1271 kB,PDF,pdf,,,,,,,,,,0.38515 0.71687 0.09708,"(Binary data 2060 bytes, use -b option to extract)",,,,,,,,,,,,,,,,,,Yes,,76.03647 80 87.12462,,,,,,,,0 0 0,0.999%,Unknown,D65,CIE 1931,0 0 0,0.95045 1 1.08905,,,,application/pdf,,2020:02:25 00:29:05Z,,,,,13,,,1.4,,,,Microsoft Corporation,3-Heights(TM) PDF Optimization Shell 4.8.25.2 (http://www.pdf-tools.com),Display Device Profile,Linotronic,"XYZ ",Copyright (c) 1998 Hewlett-Packard Company,Hewlett-Packard,1998:02:09 06:49:00,sRGB IEC61966-2.1,acsp,0,2.1.0,,0.43607 0.22249 0.01392,"(Binary data 2060 bytes, use -b option to extract)",,,Perceptual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cathode Ray Tube Display,,,,,,,Reference Viewing Condition in IEC61966-2.1,19.6445 20.3718 16.8089,D50,3.92889 4.07439 3.36179,Bad Title reference,,
twittertrend-my-identity-represent-me-uk.pdf,,,,,,,,,,0.14307 0.06061 0.7141,"(Binary data 2060 bytes, use -b option to extract)",,,"Not Embedded, Independent","RGB ",0.9642 1 0.82491,,,,,,,,,,,,,"Reflective, Glossy, Positive, Color",Hewlett-Packard,IEC http://www.iec.ch,sRGB,IEC 61966-2.1 Default RGB colour space - sRGB,.,,,12.70,,2024:04:16 13:55:13-04:00,2024:04:16 13:55:14-04:00,2024:04:16 13:55:14-04:00,twittertrend-my-identity-represent-me-uk.pdf,-rw-r--r--,1420 kB,PDF,pdf,,,,,,,,,,0.38515 0.71687 0.09708,"(Binary data 2060 bytes, use -b option to extract)",,,,,,,,,,,,,,,,,,Yes,,76.03647 80 87.12462,,,,,,,,0 0 0,0.999%,Unknown,D65,CIE 1931,0 0 0,0.95045 1 1.08905,,,,application/pdf,,2020:02:25 18:38:00Z,,,,,13,,,1.4,,,,Microsoft Corporation,3-Heights(TM) PDF Optimization Shell 4.8.25.2 (http://www.pdf-tools.com),Display Device Profile,Linotronic,"XYZ ",Copyright (c) 1998 Hewlett-Packard Company,Hewlett-Packard,1998:02:09 06:49:00,sRGB IEC61966-2.1,acsp,0,2.1.0,,0.43607 0.22249 0.01392,"(Binary data 2060 bytes, use -b option to extract)",,,Perceptual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cathode Ray Tube Display,,,,,,,Reference Viewing Condition in IEC61966-2.1,19.6445 20.3718 16.8089,D50,3.92889 4.07439 3.36179,Bad Title reference,,
twittertrend-one-planet-clean-corporations.pdf,,,,,,,,,,0.14307 0.06061 0.7141,"(Binary data 2060 bytes, use -b option to extract)",,,"Not Embedded, Independent","RGB ",0.9642 1 0.82491,,,,,,,,,,,,,"Reflective, Glossy, Positive, Color",Hewlett-Packard,IEC http://www.iec.ch,sRGB,IEC 61966-2.1 Default RGB colour space - sRGB,.,,,12.70,,2024:04:16 13:53:46-04:00,2024:04:16 13:53:46-04:00,2024:04:16 13:53:46-04:00,twittertrend-one-planet-clean-corporations.pdf,-rw-r--r--,1603 kB,PDF,pdf,,,,,,,,,,0.38515 0.71687 0.09708,"(Binary data 2060 bytes, use -b option to extract)",,,,,,,,,,,,,,,,,,Yes,,76.03647 80 87.12462,,,,,,,,0 0 0,0.999%,Unknown,D65,CIE 1931,0 0 0,0.95045 1 1.08905,,,,application/pdf,,2020:02:25 00:30:54Z,,,,,13,,,1.4,,,,Microsoft Corporation,3-Heights(TM) PDF Optimization Shell 4.8.25.2 (http://www.pdf-tools.com),Display Device Profile,Linotronic,"XYZ ",Copyright (c) 1998 Hewlett-Packard Company,Hewlett-Packard,1998:02:09 06:49:00,sRGB IEC61966-2.1,acsp,0,2.1.0,,0.43607 0.22249 0.01392,"(Binary data 2060 bytes, use -b option to extract)",,,Perceptual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cathode Ray Tube Display,,,,,,,Reference Viewing Condition in IEC61966-2.1,19.6445 20.3718 16.8089,D50,3.92889 4.07439 3.36179,Bad Title reference,,
twittertrend-one-planet-clean-corporations-uk.pdf,,,,,,,,,,0.14307 0.06061 0.7141,"(Binary data 2060 bytes, use -b option to extract)",,,"Not Embedded, Independent","RGB ",0.9642 1 0.82491,,,,,,,,,,,,,"Reflective, Glossy, Positive, Color",Hewlett-Packard,IEC http://www.iec.ch,sRGB,IEC 61966-2.1 Default RGB colour space - sRGB,.,,,12.70,,2024:04:16 13:55:38-04:00,2024:04:16 13:55:38-04:00,2024:04:16 13:55:38-04:00,twittertrend-one-planet-clean-corporations-uk.pdf,-rw-r--r--,1590 kB,PDF,pdf,,,,,,,,,,0.38515 0.71687 0.09708,"(Binary data 2060 bytes, use -b option to extract)",,,,,,,,,,,,,,,,,,Yes,,76.03647 80 87.12462,,,,,,,,0 0 0,0.999%,Unknown,D65,CIE 1931,0 0 0,0.95045 1 1.08905,,,,application/pdf,,2020:02:25 18:38:09Z,,,,,13,,,1.4,,,,Microsoft Corporation,3-Heights(TM) PDF Optimization Shell 4.8.25.2 (http://www.pdf-tools.com),Display Device Profile,Linotronic,"XYZ ",Copyright (c) 1998 Hewlett-Packard Company,Hewlett-Packard,1998:02:09 06:49:00,sRGB IEC61966-2.1,acsp,0,2.1.0,,0.43607 0.22249 0.01392,"(Binary data 2060 bytes, use -b option to extract)",,,Perceptual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cathode Ray Tube Display,,,,,,,Reference Viewing Condition in IEC61966-2.1,19.6445 20.3718 16.8089,D50,3.92889 4.07439 3.36179,Bad Title reference,,
twittertrend-one-planet-ethical-self.pdf,,,,,,,,,,0.14307 0.06061 0.7141,"(Binary data 2060 bytes, use -b option to extract)",,,"Not Embedded, Independent","RGB ",0.9642 1 0.82491,,,,,,,,,,,,,"Reflective, Glossy, Positive, Color",Hewlett-Packard,IEC http://www.iec.ch,sRGB,IEC 61966-2.1 Default RGB colour space - sRGB,.,,,12.70,,2024:04:16 13:54:02-04:00,2024:04:16 13:54:02-04:00,2024:04:16 13:54:02-04:00,twittertrend-one-planet-ethical-self.pdf,-rw-r--r--,1290 kB,PDF,pdf,,,,,,,,,,0.38515 0.71687 0.09708,"(Binary data 2060 bytes, use -b option to extract)",,,,,,,,,,,,,,,,,,Yes,,76.03647 80 87.12462,,,,,,,,0 0 0,0.999%,Unknown,D65,CIE 1931,0 0 0,0.95045 1 1.08905,,,,application/pdf,,2020:02:25 00:30:54Z,,,,,13,,,1.4,,,,Microsoft Corporation,3-Heights(TM) PDF Optimization Shell 4.8.25.2 (http://www.pdf-tools.com),Display Device Profile,Linotronic,"XYZ ",Copyright (c) 1998 Hewlett-Packard Company,Hewlett-Packard,1998:02:09 06:49:00,sRGB IEC61966-2.1,acsp,0,2.1.0,,0.43607 0.22249 0.01392,"(Binary data 2060 bytes, use -b option to extract)",,,Perceptual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cathode Ray Tube Display,,,,,,,Reference Viewing Condition in IEC61966-2.1,19.6445 20.3718 16.8089,D50,3.92889 4.07439 3.36179,Bad Title reference,,
twittertrend-one-planet-sustainable-steps.pdf,,,,,,,,,,0.14307 0.06061 0.7141,"(Binary data 2060 bytes, use -b option to extract)",,,"Not Embedded, Independent","RGB ",0.9642 1 0.82491,,,,,,,,,,,,,"Reflective, Glossy, Positive, Color",Hewlett-Packard,IEC http://www.iec.ch,sRGB,IEC 61966-2.1 Default RGB colour space - sRGB,.,,,12.70,,2024:04:16 13:53:57-04:00,2024:04:16 13:53:57-04:00,2024:04:16 13:53:57-04:00,twittertrend-one-planet-sustainable-steps.pdf,-rw-r--r--,1790 kB,PDF,pdf,,,,,,,,,,0.38515 0.71687 0.09708,"(Binary data 2060 bytes, use -b option to extract)",,,,,,,,,,,,,,,,,,Yes,,76.03647 80 87.12462,,,,,,,,0 0 0,0.999%,Unknown,D65,CIE 1931,0 0 0,0.95045 1 1.08905,,,,application/pdf,,2020:02:25 00:30:55Z,,,,,13,,,1.4,,,,Microsoft Corporation,3-Heights(TM) PDF Optimization Shell 4.8.25.2 (http://www.pdf-tools.com),Display Device Profile,Linotronic,"XYZ ",Copyright (c) 1998 Hewlett-Packard Company,Hewlett-Packard,1998:02:09 06:49:00,sRGB IEC61966-2.1,acsp,0,2.1.0,,0.43607 0.22249 0.01392,"(Binary data 2060 bytes, use -b option to extract)",,,Perceptual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cathode Ray Tube Display,,,,,,,Reference Viewing Condition in IEC61966-2.1,19.6445 20.3718 16.8089,D50,3.92889 4.07439 3.36179,Bad Title reference,,
twittertrend-one-planet-sustainable-steps-uk.pdf,,,,,,,,,,0.14307 0.06061 0.7141,"(Binary data 2060 bytes, use -b option to extract)",,,"Not Embedded, Independent","RGB ",0.9642 1 0.82491,,,,,,,,,,,,,"Reflective, Glossy, Positive, Color",Hewlett-Packard,IEC http://www.iec.ch,sRGB,IEC 61966-2.1 Default RGB colour space - sRGB,.,,,12.70,,2024:04:16 13:55:14-04:00,2024:04:16 13:55:15-04:00,2024:04:16 13:55:15-04:00,twittertrend-one-planet-sustainable-steps-uk.pdf,-rw-r--r--,1767 kB,PDF,pdf,,,,,,,,,,0.38515 0.71687 0.09708,"(Binary data 2060 bytes, use -b option to extract)",,,,,,,,,,,,,,,,,,Yes,,76.03647 80 87.12462,,,,,,,,0 0 0,0.999%,Unknown,D65,CIE 1931,0 0 0,0.95045 1 1.08905,,,,application/pdf,,2020:02:25 18:38:08Z,,,,,13,,,1.4,,,,Microsoft Corporation,3-Heights(TM) PDF Optimization Shell 4.8.25.2 (http://www.pdf-tools.com),Display Device Profile,Linotronic,"XYZ ",Copyright (c) 1998 Hewlett-Packard Company,Hewlett-Packard,1998:02:09 06:49:00,sRGB IEC61966-2.1,acsp,0,2.1.0,,0.43607 0.22249 0.01392,"(Binary data 2060 bytes, use -b option to extract)",,,Perceptual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cathode Ray Tube Display,,,,,,,Reference Viewing Condition in IEC61966-2.1,19.6445 20.3718 16.8089,D50,3.92889 4.07439 3.36179,Bad Title reference,,
twitterTrends2022_KSA_report_EN.pdf,,,,,,,,,,,,,,,,,,2022:07:07 15:04:17Z,Keynote,,,,,,,,,,,,,,,.,,,12.70,,2024:04:16 13:55:39-04:00,2024:04:16 13:55:40-04:00,2024:04:16 13:55:40-04:00,twitterTrends2022_KSA_report_EN.pdf,-rw-r--r--,25 MB,PDF,pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,application/pdf,,2022:07:07 15:04:17Z,,,,,14,,,1.4,,,,,macOS Version 12.4 (Build 21F79) Quartz PDFContext,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,Twitter Trends 2022 KSA July 2022 EN,,,,,,,,
twitter-trends-india-2022.pdf,,,,,,,,,,,,,,,,,,2022:08:24 05:30:11Z,"PDF Presentation Adobe Photoshop ",,,"PDF Presentation Adobe Photoshop ",,,,,,,,,,,,.,uuid:5f6ab2c6-5b8a-11f8-0000-8deaa851c3e4,,12.70,2022:08:26 22:26:57.416Z,2024:04:16 13:55:52-04:00,2024:04:16 13:55:53-04:00,2024:04:16 13:55:53-04:00,twitter-trends-india-2022.pdf,-rw-r--r--,4.2 MB,PDF,pdf,,,,,,,,,application/pdf,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,application/pdf,2022:08:26 23:40:04.479Z,2022:08:26 23:40:04Z,,,14,,14,,,1.7,11.0,8.5,,,GPL Ghostscript 9.53.3,,,,,,,,,,,,,,,,,,d04887144a22ea0177c12a059933a4835f0d01d4,4176758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Twitter Trends India 2022,,,,,,,,"Adobe XMP Core 5.6-c148 79.164050, 2019/10/01-18:03:16        "
twittertrend-tech-life-blended-realities.pdf,,,,,,,,,,0.14307 0.06061 0.7141,"(Binary data 2060 bytes, use -b option to extract)",,,"Not Embedded, Independent","RGB ",0.9642 1 0.82491,,,,,,,,,,,,,"Reflective, Glossy, Positive, Color",Hewlett-Packard,IEC http://www.iec.ch,sRGB,IEC 61966-2.1 Default RGB colour space - sRGB,.,,,12.70,,2024:04:16 13:53:47-04:00,2024:04:16 13:53:47-04:00,2024:04:16 13:53:47-04:00,twittertrend-tech-life-blended-realities.pdf,-rw-r--r--,1336 kB,PDF,pdf,,,,,,,,,,0.38515 0.71687 0.09708,"(Binary data 2060 bytes, use -b option to extract)",,,,,,,,,,,,,,,,,,Yes,,76.03647 80 87.12462,,,,,,,,0 0 0,0.999%,Unknown,D65,CIE 1931,0 0 0,0.95045 1 1.08905,,,,application/pdf,,2020:02:25 00:30:54Z,,,,,13,,,1.4,,,,Microsoft Corporation,3-Heights(TM) PDF Optimization Shell 4.8.25.2 (http://www.pdf-tools.com),Display Device Profile,Linotronic,"XYZ ",Copyright (c) 1998 Hewlett-Packard Company,Hewlett-Packard,1998:02:09 06:49:00,sRGB IEC61966-2.1,acsp,0,2.1.0,,0.43607 0.22249 0.01392,"(Binary data 2060 bytes, use -b option to extract)",,,Perceptual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cathode Ray Tube Display,,,,,,,Reference Viewing Condition in IEC61966-2.1,19.6445 20.3718 16.8089,D50,3.92889 4.07439 3.36179,Bad Title reference,,
twittertrend-tech-life-blended-realities-uk.pdf,,,,,,,,,,0.14307 0.06061 0.7141,"(Binary data 2060 bytes, use -b option to extract)",,,"Not Embedded, Independent","RGB ",0.9642 1 0.82491,,,,,,,,,,,,,"Reflective, Glossy, Positive, Color",Hewlett-Packard,IEC http://www.iec.ch,sRGB,IEC 61966-2.1 Default RGB colour space - sRGB,.,,,12.70,,2024:04:16 13:54:42-04:00,2024:04:16 13:54:42-04:00,2024:04:16 13:54:42-04:00,twittertrend-tech-life-blended-realities-uk.pdf,-rw-r--r--,1395 kB,PDF,pdf,,,,,,,,,,0.38515 0.71687 0.09708,"(Binary data 2060 bytes, use -b option to extract)",,,,,,,,,,,,,,,,,,Yes,,76.03647 80 87.12462,,,,,,,,0 0 0,0.999%,Unknown,D65,CIE 1931,0 0 0,0.95045 1 1.08905,,,,application/pdf,,2020:02:25 18:41:06Z,,,,,13,,,1.4,,,,Microsoft Corporation,3-Heights(TM) PDF Optimization Shell 4.8.25.2 (http://www.pdf-tools.com),Display Device Profile,Linotronic,"XYZ ",Copyright (c) 1998 Hewlett-Packard Company,Hewlett-Packard,1998:02:09 06:49:00,sRGB IEC61966-2.1,acsp,0,2.1.0,,0.43607 0.22249 0.01392,"(Binary data 2060 bytes, use -b option to extract)",,,Perceptual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cathode Ray Tube Display,,,,,,,Reference Viewing Condition in IEC61966-2.1,19.6445 20.3718 16.8089,D50,3.92889 4.07439 3.36179,Bad Title reference,,
twittertrend-tech-life-future-tech.pdf,,,,,,,,,,0.14307 0.06061 0.7141,"(Binary data 2060 bytes, use -b option to extract)",,,"Not Embedded, Independent","RGB ",0.9642 1 0.82491,,,,,,,,,,,,,"Reflective, Glossy, Positive, Color",Hewlett-Packard,IEC http://www.iec.ch,sRGB,IEC 61966-2.1 Default RGB colour space - sRGB,.,,,12.70,,2024:04:16 13:53:36-04:00,2024:04:16 13:53:37-04:00,2024:04:16 13:53:37-04:00,twittertrend-tech-life-future-tech.pdf,-rw-r--r--,996 kB,PDF,pdf,,,,,,,,,,0.38515 0.71687 0.09708,"(Binary data 2060 bytes, use -b option to extract)",,,,,,,,,,,,,,,,,,Yes,,76.03647 80 87.12462,,,,,,,,0 0 0,0.999%,Unknown,D65,CIE 1931,0 0 0,0.95045 1 1.08905,,,,application/pdf,,2020:02:25 00:30:55Z,,,,,13,,,1.4,,,,Microsoft Corporation,3-Heights(TM) PDF Optimization Shell 4.8.25.2 (http://www.pdf-tools.com),Display Device Profile,Linotronic,"XYZ ",Copyright (c) 1998 Hewlett-Packard Company,Hewlett-Packard,1998:02:09 06:49:00,sRGB IEC61966-2.1,acsp,0,2.1.0,,0.43607 0.22249 0.01392,"(Binary data 2060 bytes, use -b option to extract)",,,Perceptual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cathode Ray Tube Display,,,,,,,Reference Viewing Condition in IEC61966-2.1,19.6445 20.3718 16.8089,D50,3.92889 4.07439 3.36179,Bad Title reference,,
twittertrend-tech-life-future-tech-uk.pdf,,,,,,,,,,0.14307 0.06061 0.7141,"(Binary data 2060 bytes, use -b option to extract)",,,"Not Embedded, Independent","RGB ",0.9642 1 0.82491,,,,,,,,,,,,,"Reflective, Glossy, Positive, Color",Hewlett-Packard,IEC http://www.iec.ch,sRGB,IEC 61966-2.1 Default RGB colour space - sRGB,.,,,12.70,,2024:04:16 13:55:38-04:00,2024:04:16 13:55:39-04:00,2024:04:16 13:55:39-04:00,twittertrend-tech-life-future-tech-uk.pdf,-rw-r--r--,1094 kB,PDF,pdf,,,,,,,,,,0.38515 0.71687 0.09708,"(Binary data 2060 bytes, use -b option to extract)",,,,,,,,,,,,,,,,,,Yes,,76.03647 80 87.12462,,,,,,,,0 0 0,0.999%,Unknown,D65,CIE 1931,0 0 0,0.95045 1 1.08905,,,,application/pdf,,2020:02:25 18:41:06Z,,,,,13,,,1.4,,,,Microsoft Corporation,3-Heights(TM) PDF Optimization Shell 4.8.25.2 (http://www.pdf-tools.com),Display Device Profile,Linotronic,"XYZ ",Copyright (c) 1998 Hewlett-Packard Company,Hewlett-Packard,1998:02:09 06:49:00,sRGB IEC61966-2.1,acsp,0,2.1.0,,0.43607 0.22249 0.01392,"(Binary data 2060 bytes, use -b option to extract)",,,Perceptual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cathode Ray Tube Display,,,,,,,Reference Viewing Condition in IEC61966-2.1,19.6445 20.3718 16.8089,D50,3.92889 4.07439 3.36179,Bad Title reference,,
twittertrend-tech-life-tech-angst.pdf,,,,,,,,,,0.14307 0.06061 0.7141,"(Binary data 2060 bytes, use -b option to extract)",,,"Not Embedded, Independent","RGB ",0.9642 1 0.82491,,,,,,,,,,,,,"Reflective, Glossy, Positive, Color",Hewlett-Packard,IEC http://www.iec.ch,sRGB,IEC 61966-2.1 Default RGB colour space - sRGB,.,,,12.70,,2024:04:16 13:53:15-04:00,2024:04:16 13:53:16-04:00,2024:04:16 13:53:16-04:00,twittertrend-tech-life-tech-angst.pdf,-rw-r--r--,1020 kB,PDF,pdf,,,,,,,,,,0.38515 0.71687 0.09708,"(Binary data 2060 bytes, use -b option to extract)",,,,,,,,,,,,,,,,,,Yes,,76.03647 80 87.12462,,,,,,,,0 0 0,0.999%,Unknown,D65,CIE 1931,0 0 0,0.95045 1 1.08905,,,,application/pdf,,2020:02:25 00:34:19Z,,,,,13,,,1.4,,,,Microsoft Corporation,3-Heights(TM) PDF Optimization Shell 4.8.25.2 (http://www.pdf-tools.com),Display Device Profile,Linotronic,"XYZ ",Copyright (c) 1998 Hewlett-Packard Company,Hewlett-Packard,1998:02:09 06:49:00,sRGB IEC61966-2.1,acsp,0,2.1.0,,0.43607 0.22249 0.01392,"(Binary data 2060 bytes, use -b option to extract)",,,Perceptual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cathode Ray Tube Display,,,,,,,Reference Viewing Condition in IEC61966-2.1,19.6445 20.3718 16.8089,D50,3.92889 4.07439 3.36179,Bad Title reference,,
twittertrend-tech-life-tech-angst-uk.pdf,,,,,,,,,,0.14307 0.06061 0.7141,"(Binary data 2060 bytes, use -b option to extract)",,,"Not Embedded, Independent","RGB ",0.9642 1 0.82491,,,,,,,,,,,,,"Reflective, Glossy, Positive, Color",Hewlett-Packard,IEC http://www.iec.ch,sRGB,IEC 61966-2.1 Default RGB colour space - sRGB,.,,,12.70,,2024:04:16 13:54:44-04:00,2024:04:16 13:54:44-04:00,2024:04:16 13:54:44-04:00,twittertrend-tech-life-tech-angst-uk.pdf,-rw-r--r--,1001 kB,PDF,pdf,,,,,,,,,,0.38515 0.71687 0.09708,"(Binary data 2060 bytes, use -b option to extract)",,,,,,,,,,,,,,,,,,Yes,,76.03647 80 87.12462,,,,,,,,0 0 0,0.999%,Unknown,D65,CIE 1931,0 0 0,0.95045 1 1.08905,,,,application/pdf,,2020:02:25 18:41:06Z,,,,,13,,,1.4,,,,Microsoft Corporation,3-Heights(TM) PDF Optimization Shell 4.8.25.2 (http://www.pdf-tools.com),Display Device Profile,Linotronic,"XYZ ",Copyright (c) 1998 Hewlett-Packard Company,Hewlett-Packard,1998:02:09 06:49:00,sRGB IEC61966-2.1,acsp,0,2.1.0,,0.43607 0.22249 0.01392,"(Binary data 2060 bytes, use -b option to extract)",,,Perceptual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cathode Ray Tube Display,,,,,,,Reference Viewing Condition in IEC61966-2.1,19.6445 20.3718 16.8089,D50,3.92889 4.07439 3.36179,Bad Title reference,,
twittertrend-well-being-being-well-together.pdf,,,,,,,,,,0.14307 0.06061 0.7141,"(Binary data 2060 bytes, use -b option to extract)",,,"Not Embedded, Independent","RGB ",0.9642 1 0.82491,,,,,,,,,,,,,"Reflective, Glossy, Positive, Color",Hewlett-Packard,IEC http://www.iec.ch,sRGB,IEC 61966-2.1 Default RGB colour space - sRGB,.,,,12.70,,2024:04:16 13:54:59-04:00,2024:04:16 13:54:59-04:00,2024:04:16 13:54:59-04:00,twittertrend-well-being-being-well-together.pdf,-rw-r--r--,1233 kB,PDF,pdf,,,,,,,,,,0.38515 0.71687 0.09708,"(Binary data 2060 bytes, use -b option to extract)",,,,,,,,,,,,,,,,,,Yes,,76.03647 80 87.12462,,,,,,,,0 0 0,0.999%,Unknown,D65,CIE 1931,0 0 0,0.95045 1 1.08905,,,,application/pdf,,2020:02:25 00:34:19Z,,,,,13,,,1.4,,,,Microsoft Corporation,3-Heights(TM) PDF Optimization Shell 4.8.25.2 (http://www.pdf-tools.com),Display Device Profile,Linotronic,"XYZ ",Copyright (c) 1998 Hewlett-Packard Company,Hewlett-Packard,1998:02:09 06:49:00,sRGB IEC61966-2.1,acsp,0,2.1.0,,0.43607 0.22249 0.01392,"(Binary data 2060 bytes, use -b option to extract)",,,Perceptual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cathode Ray Tube Display,,,,,,,Reference Viewing Condition in IEC61966-2.1,19.6445 20.3718 16.8089,D50,3.92889 4.07439 3.36179,Bad Title reference,,
twittertrend-well-being-being-well-together-uk.pdf,,,,,,,,,,0.14307 0.06061 0.7141,"(Binary data 2060 bytes, use -b option to extract)",,,"Not Embedded, Independent","RGB ",0.9642 1 0.82491,,,,,,,,,,,,,"Reflective, Glossy, Positive, Color",Hewlett-Packard,IEC http://www.iec.ch,sRGB,IEC 61966-2.1 Default RGB colour space - sRGB,.,,,12.70,,2024:04:16 13:55:45-04:00,2024:04:16 13:55:45-04:00,2024:04:16 13:55:45-04:00,twittertrend-well-being-being-well-together-uk.pdf,-rw-r--r--,1423 kB,PDF,pdf,,,,,,,,,,0.38515 0.71687 0.09708,"(Binary data 2060 bytes, use -b option to extract)",,,,,,,,,,,,,,,,,,Yes,,76.03647 80 87.12462,,,,,,,,0 0 0,0.999%,Unknown,D65,CIE 1931,0 0 0,0.95045 1 1.08905,,,,application/pdf,,2020:02:25 18:41:06Z,,,,,13,,,1.4,,,,Microsoft Corporation,3-Heights(TM) PDF Optimization Shell 4.8.25.2 (http://www.pdf-tools.com),Display Device Profile,Linotronic,"XYZ ",Copyright (c) 1998 Hewlett-Packard Company,Hewlett-Packard,1998:02:09 06:49:00,sRGB IEC61966-2.1,acsp,0,2.1.0,,0.43607 0.22249 0.01392,"(Binary data 2060 bytes, use -b option to extract)",,,Perceptual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cathode Ray Tube Display,,,,,,,Reference Viewing Condition in IEC61966-2.1,19.6445 20.3718 16.8089,D50,3.92889 4.07439 3.36179,Bad Title reference,,
